sample_name	depth_avg	mapped_reads	total_reads	n_actg	n_missing	n_gap	n_ambiguous	ref_snps	ref_mnps	ref_indels	depth_q.01	depth_q.05	depth_q.1	depth_q.25	depth_q.5	depth_q.75	depth_frac_above_10x	depth_frac_above_25x	depth_frac_above_50x	depth_frac_above_100x	mapped_paired	paired_inward	paired_outward	paired_other_orientation
RR074e_02233_W-R257-D6_H12_S184	5887.730	1403160	1820656	29813	16	0	1	27	0	1	89.000	540.000	1091.000	2765.000	5150.000	7996.500	0.997	0.997	0.997	0.986	1396981	1126680	270182	716
RR077e_00674_W-R254-A1_A01_S1	11312.562	2758690	3017794	29697	167	0	1	30	0	0	21.000	4666.100	5920.000	7935.000	10473.000	14398.000	0.993	0.989	0.989	0.989	2744022	2132398	610224	2408
RR077e_00675_W-R254-A2_A03_S33	13.740	3369	112136	3211	24883	0	0	7	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.107	0.095	0.095	0.052	3349	2550	676	0
RR077e_00676_W-R254-A3_A05_S65	15994.859	3875317	4291824	29852	12	0	2	24	0	0	152.000	6164.200	8227.200	11357.000	15483.000	19806.000	0.998	0.998	0.998	0.996	3855680	2998796	854968	3650
RR077e_00677_W-R254-A4_A07_S97	6382.331	1612593	1803014	29845	20	0	0	21	0	1	1600.040	3007.100	3653.000	4743.000	6125.000	7739.000	0.998	0.997	0.997	0.996	1603676	1175946	426792	1304
RR077e_00678_W-R254-A5_A09_S129	4594.258	1153222	1338510	29818	5	0	0	14	0	0	371.000	1749.200	2309.200	3185.000	4358.000	5705.500	0.997	0.997	0.997	0.996	1147029	846100	300116	1174
RR077e_00679_W-R254-A6_A11_S161	13895.815	3343895	3600456	29816	8	0	0	19	0	0	1865.040	5175.000	6565.200	9048.500	12478.000	17648.000	0.997	0.997	0.997	0.997	3328085	2627546	698676	3138
RR077e_00680_W-R254-A7_A13_S193	187.286	42888	45604	28918	897	0	3	22	0	0	0.000	17.000	33.000	93.500	180.000	269.000	0.967	0.910	0.910	0.737	42721	37542	4936	22
RR077e_00681_W-R254-A8_A15_S225	8646.817	2128516	2355274	29816	50	0	0	17	0	0	1398.040	3198.100	4164.000	5876.000	8151.000	10852.000	0.997	0.997	0.997	0.996	2118268	1608540	508800	1604
RR077e_00682_W-R254-A9_A17_S257	5118.509	1276010	1452094	29491	359	0	2	18	0	1	0.000	1617.200	2522.200	3640.000	4886.000	6443.500	0.986	0.986	0.986	0.983	1269662	961990	307026	788
RR077e_00683_W-R254-A10_A19_S289	17212.171	3959868	4186182	29854	12	0	0	26	0	0	126.020	6661.500	8686.000	12064.000	16787.000	21716.000	0.998	0.998	0.998	0.993	3943411	3381768	560658	1810
RR077e_00684_W-R254-A11_A21_S321	4075.946	992097	1085788	29815	28	0	0	25	0	0	295.000	1159.100	1604.000	2548.000	3814.000	5156.000	0.997	0.997	0.997	0.996	987401	766348	220590	468
RR077e_00685_W-R254-B1_C01_S3	11374.231	2557481	2673286	29841	20	0	2	28	0	0	21.000	3576.100	5059.000	7596.500	11032.000	14653.500	0.998	0.989	0.989	0.988	2547549	2276092	270822	1398
RR077e_00686_W-R254-B2_C03_S35	8856.477	1999020	2130900	29814	27	0	1	14	0	0	785.000	2931.000	4000.200	5909.000	8485.000	11374.000	0.997	0.997	0.997	0.996	1990921	1769646	220468	1068
RR077e_00687_W-R254-B3_C05_S67	6904.465	1589240	1696432	29829	32	0	0	22	0	0	146.000	2703.000	3428.000	4793.000	6605.000	8703.000	0.998	0.997	0.997	0.993	1583091	1352694	229954	542
RR077e_00688_W-R254-B4_C07_S99	7563.171	1720873	1806148	29812	16	0	3	23	0	0	399.000	1750.200	3038.200	4826.000	7210.000	10024.000	0.997	0.997	0.997	0.996	1714021	1506112	207316	886
RR077e_00689_W-R254-B5_C09_S131	10864.219	2465098	2588306	29441	432	0	0	25	0	1	0.000	4099.000	5200.200	7477.000	10461.000	13722.500	0.985	0.983	0.983	0.983	2455475	2162898	294938	1172
RR077e_00690_W-R254-B6_C11_S163	13882.429	3119410	3258062	29850	13	0	3	24	0	0	1537.520	4638.100	6081.200	8640.500	12709.000	17990.000	0.998	0.998	0.998	0.996	3108245	2777116	330240	1836
RR077e_00691_W-R254-B7_C13_S195	11691.572	2622540	2734678	29834	24	0	3	24	0	0	74.000	3697.200	4830.200	7100.000	10348.000	15159.000	0.998	0.997	0.997	0.988	2612442	2341764	269782	1354
RR077e_00692_W-R254-B8_C15_S227	7683.233	1777689	1878518	29814	16	0	1	18	0	0	705.020	2494.100	3307.400	4903.500	7216.000	10033.000	0.997	0.997	0.997	0.996	1770490	1490116	279660	974
RR077e_00693_W-R254-B9_C17_S259	5445.248	1265693	1399776	29815	11	0	0	23	0	0	435.020	1263.100	1777.200	3091.000	4769.000	6993.500	0.997	0.997	0.997	0.996	1260650	1061302	198818	560
RR077e_00694_W-R254-B10_C19_S291	7477.605	1687310	1919942	29842	20	0	0	23	0	0	1167.040	2812.300	3582.200	5130.000	7176.000	9413.000	0.998	0.997	0.997	0.996	1680754	1492568	187694	564
RR077e_00695_W-R254-B11_C21_S323	5894.430	1326149	1387036	29837	28	0	1	25	0	0	1106.020	2246.000	2873.000	4057.500	5711.000	7462.000	0.998	0.997	0.997	0.996	1321277	1177912	142902	466
RR077e_00696_W-R254-B12_C23_S355	8638.040	1969994	2074006	29795	64	0	0	34	0	0	25.000	2540.100	3833.200	5714.500	8276.000	11132.000	0.996	0.989	0.989	0.987	1962480	1708328	253542	780
RR077e_00697_W-R254-C1_E01_S5	9491.827	2123746	2259162	29808	58	0	5	26	0	0	40.000	2660.000	3609.000	5359.500	8279.000	12790.500	0.997	0.994	0.994	0.988	2116342	1908870	206842	960
RR077e_00698_W-R254-C2_E03_S37	7585.921	1705543	2003338	29627	239	0	0	26	0	0	13.000	2118.200	3275.200	5047.500	7316.000	9845.500	0.991	0.988	0.988	0.987	1698885	1523690	174756	428
RR077e_00699_W-R254-C3_E05_S69	3391.799	778683	896766	29551	306	0	0	33	0	0	2.000	1040.100	1452.200	2210.000	3181.000	4302.000	0.988	0.988	0.988	0.987	775654	691856	83434	194
RR077e_00700_W-R254-C4_E07_S101	6435.903	1444536	1520616	29812	45	0	1	33	0	0	390.000	2272.100	2946.000	4232.000	6102.000	8167.500	0.997	0.996	0.996	0.996	1438905	1304326	133858	820
RR077e_00701_W-R254-C5_E09_S133	3422.357	775080	1619216	29570	252	0	0	32	0	0	0.000	601.000	949.000	1699.000	3009.000	4769.500	0.989	0.988	0.988	0.980	772144	683420	88428	172
RR077e_00702_W-R254-C6_E11_S165	6815.920	1526841	1616786	29813	44	0	0	30	0	0	25.000	2010.000	2789.000	4374.000	6461.000	8842.000	0.997	0.989	0.989	0.987	1520786	1375456	144562	1026
RR077e_00703_W-R254-C7_E13_S197	6154.926	1378946	1443870	29812	27	0	1	24	0	0	48.000	2045.000	2687.200	3920.000	5685.000	7794.500	0.997	0.994	0.994	0.987	1373673	1243656	129400	710
RR077e_00704_W-R254-C8_E15_S229	3122.407	702367	739662	29786	48	0	0	37	0	4	405.020	1044.000	1420.000	2107.000	3024.000	4011.000	0.997	0.996	0.996	0.995	699590	627666	71568	316
RR077e_00705_W-R254-C9_E17_S261	7433.872	1684074	1770018	29798	40	0	1	35	0	4	784.020	2027.000	2701.000	4134.000	6158.000	9880.500	0.997	0.996	0.996	0.996	1677940	1481004	196424	882
RR077e_00706_W-R254-C10_E19_S293	6592.281	1492513	1563398	29837	32	0	0	29	0	0	973.040	2504.000	3241.000	4613.000	6405.000	8379.000	0.998	0.997	0.997	0.996	1487063	1310890	175658	610
RR077e_00707_W-R254-C11_E21_S325	6230.897	1396404	1462318	29813	52	0	1	29	0	0	1205.040	2287.100	2924.200	4199.500	5925.000	7880.500	0.997	0.997	0.997	0.996	1390936	1256084	134260	660
RR077e_00708_W-R254-C12_E23_S357	14.384	3519	6282	19806	9967	0	9	14	0	0	1.000	3.000	5.000	8.000	13.000	19.000	0.663	0.063	0.063	0.000	3346	3116	60	12
RR077e_00709_W-R254-D1_G01_S7	6751.805	1685388	1867252	29836	27	0	0	29	0	0	879.020	2954.200	3626.200	4909.000	6314.000	8292.000	0.998	0.997	0.997	0.996	1676163	1251764	423234	2152
RR077e_00710_W-R254-D2_G03_S39	8330.742	2105168	2376010	29815	36	0	0	29	0	0	730.020	3618.000	4493.000	6053.000	7868.000	10310.500	0.997	0.997	0.997	0.997	2093706	1528980	563210	2504
RR077e_00711_W-R254-D3_G05_S71	39.765	11512	173514	21305	8461	0	32	21	0	1	0.000	0.000	2.000	7.000	25.000	56.000	0.714	0.455	0.455	0.097	11302	8676	2428	4
RR077e_00712_W-R254-D4_G07_S103	20795.839	4951355	5307070	29825	35	0	2	26	0	1	724.020	7766.100	10079.400	13917.500	18806.000	27309.500	0.997	0.997	0.997	0.997	4929217	3939476	987590	3974
RR077e_00713_W-R254-D5_G09_S135	22101.088	5257471	5711308	29824	60	0	2	38	0	4	4933.020	7308.200	9117.200	12557.000	18561.000	30916.000	0.998	0.997	0.997	0.997	5231571	4221810	1006712	5112
RR077e_00714_W-R254-D6_G11_S167	35666.370	8235207	8732994	29857	8	0	1	28	0	0	85.000	13537.800	18115.400	25462.000	34383.000	43578.500	0.998	0.998	0.998	0.989	8196947	6992448	1200250	7160
RR077e_00715_W-R254-D7_G13_S199	24850.932	5802298	6240428	29807	93	0	3	26	0	0	46.000	3892.500	5094.200	7436.000	17140.000	42240.500	0.997	0.994	0.994	0.987	5776721	4793118	979980	5734
RR077e_00716_W-R254-D8_G15_S231	27072.698	6310940	6726900	29855	9	0	2	29	0	0	206.000	9316.000	12233.400	17147.500	23663.000	36765.000	0.998	0.998	0.998	0.997	6283876	5216744	1064714	4662
RR077e_00717_W-R254-D9_G17_S263	25007.250	5856236	6224368	29820	50	0	0	29	0	1	4986.020	8098.100	10178.200	14224.500	20287.000	35131.500	0.997	0.997	0.997	0.997	5831546	4818788	1010314	3936
RR077e_00718_W-R254-D10_G19_S295	21904.975	5052808	5321688	29814	48	0	3	26	0	0	62.000	7220.700	10588.400	15223.000	21231.000	28127.000	0.997	0.996	0.996	0.989	5032915	4258822	772436	2802
RR077e_00719_W-R254-D11_G21_S327	13175.429	3043955	3218812	29843	21	0	0	23	0	0	53.000	5104.000	6697.000	9289.000	12772.000	16577.000	0.998	0.996	0.996	0.988	3030673	2570662	458800	1836
RR077e_00720_W-R254-D12_G23_S359	1068.361	251466	270346	29775	37	0	1	36	0	4	65.020	241.000	361.200	637.000	999.000	1432.000	0.996	0.996	0.996	0.986	250308	206870	43104	116
RR077e_00721_W-R254-E1_I01_S9	8632.203	2011613	2147830	29632	232	0	1	27	0	0	10.000	2416.100	3675.200	5688.000	8153.000	11129.500	0.991	0.989	0.989	0.988	2003157	1697976	304492	1038
RR077e_00722_W-R254-E2_I03_S41	11402.363	2591199	2711506	29842	21	0	3	26	0	0	229.000	4520.100	5630.200	7807.000	10848.000	14246.000	0.998	0.997	0.997	0.996	2582012	2244948	336386	1080
RR077e_00723_W-R254-E3_I05_S73	15119.208	3422777	3620918	29832	16	0	1	37	0	4	2754.000	5282.200	6510.200	9215.500	13191.000	19222.000	0.998	0.998	0.998	0.997	3408959	3027506	380620	1890
RR077e_00724_W-R254-E4_I07_S105	12.254	3080	59270	1431	2937	0	1	0	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.048	0.046	0.046	0.038	3066	2232	722	0
RR077e_00725_W-R254-E5_I09_S137	454.961	109735	153648	25332	4187	0	2	20	0	1	0.000	0.000	0.000	103.000	323.000	626.000	0.847	0.831	0.831	0.755	109273	85426	23596	18
RR077e_00726_W-R254-E6_I11_S169	0.593	142	84844	328	33	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.011	0.009	0.009	0.000	142	106	26	0
RR077e_00727_W-R254-E7_I13_S201	9672.829	2177580	2293844	29848	12	0	0	28	0	0	2195.060	3963.000	4876.000	6626.000	9195.000	11909.500	0.998	0.998	0.998	0.996	2169761	1930984	238022	1338
RR077e_00728_W-R254-E8_I15_S233	12061.679	2753496	2905562	29815	17	0	0	28	0	0	488.000	3271.200	4993.400	7796.000	11432.000	15604.500	0.997	0.997	0.997	0.996	2741186	2385854	354298	2416
RR077e_00729_W-R254-E9_I17_S265	9430.209	2123096	2223856	29816	48	0	0	20	0	0	476.000	3300.100	4430.200	6368.000	8940.000	12036.000	0.997	0.997	0.997	0.996	2114909	1882724	231616	832
RR077e_00730_W-R254-E10_I19_S297	8093.728	1832197	1926388	29603	257	0	2	30	0	0	11.000	1697.000	2713.200	4778.000	7573.000	10913.000	0.990	0.989	0.989	0.987	1824938	1606140	218022	1204
RR077e_00731_W-R254-E11_I21_S329	6458.077	1450608	1517774	29752	98	0	0	30	0	0	16.000	1717.100	2734.000	4251.500	6091.000	8278.500	0.995	0.988	0.988	0.987	1445071	1295626	148834	738
RR077e_00732_W-R254-E12_I23_S361	1392.501	311864	327586	29575	255	0	0	20	0	0	9.000	478.000	635.000	950.000	1336.000	1769.500	0.989	0.987	0.987	0.987	310431	282832	27278	140
RR077e_00733_W-R254-F1_K01_S11	18753.117	4556432	4967888	29847	19	0	0	20	0	0	221.020	8581.000	10291.000	13810.000	17977.000	22300.000	0.998	0.997	0.997	0.997	4534234	3531584	999668	4832
RR077e_00734_W-R254-F2_K03_S43	4949.820	1243080	1417284	29815	14	0	2	19	0	0	26.000	1061.100	1625.200	2844.000	4547.000	6652.500	0.997	0.989	0.989	0.988	1235713	913192	321318	1442
RR077e_00735_W-R254-F3_K05_S75	6040.718	1483783	1640332	29816	15	0	1	23	0	0	112.000	1391.200	2047.000	3253.000	5120.000	7963.500	0.997	0.997	0.997	0.991	1475842	1122840	351680	2040
RR077e_00736_W-R254-F4_K07_S107	30148.026	7088066	7833776	29852	14	0	1	28	0	0	181.000	12429.000	16485.000	22343.000	29867.000	37319.500	0.998	0.997	0.997	0.993	7052449	5800922	1246066	9356
RR077e_00737_W-R254-F5_K09_S139	10377.048	2521667	2742808	29817	10	0	1	21	0	0	450.040	3376.100	4525.200	6691.000	9442.000	13257.500	0.997	0.997	0.997	0.997	2508101	1951592	554198	3722
RR077e_00738_W-R254-F6_K11_S171	8662.778	2084837	2253320	29814	16	0	1	23	0	0	448.000	2795.100	3767.000	5500.000	7940.000	11170.000	0.997	0.997	0.997	0.996	2073251	1633290	438210	2936
RR077e_00739_W-R254-F7_K13_S203	29657.029	6870558	7294646	29860	35	0	0	21	0	1	5613.200	11229.200	14017.000	19061.000	25372.000	37270.500	0.999	0.998	0.998	0.997	6838316	5786734	1048592	6032
RR077e_00740_W-R254-F8_K15_S235	18172.874	4300001	4704760	29835	26	0	0	22	0	0	59.000	6633.100	9013.000	12624.000	17352.000	22932.000	0.998	0.996	0.996	0.989	4277954	3484166	791384	4544
RR077e_00741_W-R254-F9_K17_S267	13615.493	3256295	3503254	29845	12	0	0	21	0	0	1807.040	5527.200	7040.200	9701.000	13117.000	16989.000	0.998	0.997	0.997	0.997	3240625	2579166	659826	2964
RR077e_00742_W-R254-F10_K19_S299	17911.812	4192692	4471344	29828	35	0	1	20	0	0	1825.180	6782.300	8763.600	12339.500	16854.000	22754.000	0.998	0.997	0.997	0.997	4172985	3448824	722202	3272
RR077e_00743_W-R254-F11_K21_S331	12399.294	2848619	3360868	29842	24	0	0	20	0	1	1791.000	3776.200	5021.200	7304.000	10413.000	17080.000	0.998	0.997	0.997	0.996	2836558	2438866	397040	1294
RR077e_00744_W-R254-F12_K23_S363	27712.372	6360552	7029836	29820	44	0	0	21	0	0	52.000	10785.000	13882.000	19571.500	26770.000	33697.000	0.997	0.997	0.997	0.989	6333928	5445720	885922	3548
RR077e_00745_W-R254-G1_M01_S13	7115.127	1595887	1673030	29837	27	0	1	24	0	0	1225.040	2423.000	3150.200	4574.000	6702.000	9040.500	0.998	0.997	0.997	0.996	1589790	1438166	150950	902
RR077e_00746_W-R254-G2_M03_S45	5090.056	1149351	1215296	29812	23	0	0	24	0	0	327.000	1211.200	1724.000	2786.000	4479.000	6726.000	0.997	0.996	0.996	0.996	1145067	1011180	133230	834
RR077e_00747_W-R254-G3_M05_S77	5864.251	1316896	1403926	29844	9	0	0	24	0	1	655.020	1733.000	2482.200	3676.000	5356.000	7603.000	0.998	0.997	0.997	0.996	1311888	1177808	133610	658
RR077e_00748_W-R254-G4_M07_S109	4962.387	1109623	1244396	29837	18	0	0	25	0	0	926.000	1611.000	2164.000	3170.000	4614.000	6314.000	0.998	0.996	0.996	0.996	1105348	1007914	96912	552
RR077e_00749_W-R254-G5_M09_S141	3038.131	679315	711836	29835	23	0	4	31	0	0	69.000	900.000	1150.000	1735.500	2609.000	3988.000	0.998	0.996	0.996	0.987	676651	616024	60178	426
RR077e_00750_W-R254-G6_M11_S173	6367.612	1416448	1482992	29841	40	0	1	30	0	0	172.000	2210.000	2833.000	4047.000	5930.000	8087.500	0.998	0.996	0.996	0.995	1410849	1292806	117230	1172
RR077e_00751_W-R254-G7_M13_S205	3796.873	848545	887368	29834	30	0	0	25	0	0	93.000	632.000	1085.000	1772.000	2920.000	5196.000	0.998	0.996	0.996	0.989	845344	768528	76462	644
RR077e_00752_W-R254-G8_M15_S237	2892.350	645137	682340	29756	105	0	0	21	0	0	14.000	897.000	1243.000	1915.000	2781.000	3708.000	0.995	0.988	0.988	0.987	642586	582436	59714	422
RR077e_00753_W-R254-G9_M17_S269	2413.429	542562	569484	29496	278	0	0	26	0	2	3.000	565.000	889.000	1440.000	2113.000	3210.000	0.986	0.986	0.986	0.985	540239	486078	53742	290
RR077e_00754_W-R254-G10_M19_S301	3682.568	817250	863810	29780	31	0	0	26	0	1	22.000	1122.100	1507.000	2280.000	3406.000	4743.000	0.996	0.986	0.986	0.986	814143	747880	65828	546
RR077e_00755_W-R254-G11_M21_S333	2197.211	489366	514276	29820	67	0	1	24	0	0	416.020	783.100	991.000	1391.000	2012.000	2796.000	0.997	0.996	0.996	0.996	487391	446822	40142	258
RR077e_00756_W-R254-G12_M23_S365	3285.221	736659	768846	29763	91	0	0	21	0	0	19.000	951.100	1449.000	2134.000	3052.000	4188.000	0.995	0.988	0.988	0.987	733952	660232	73430	122
RR077e_00757_W-R254-H1_O01_S15	4069.402	915664	994914	29662	188	0	0	20	0	1	12.000	1158.200	1712.000	2597.500	3827.000	5165.000	0.992	0.988	0.988	0.987	911810	822392	88906	580
RR077e_00758_W-R254-H2_O03_S47	4380.721	986460	1037720	29829	27	0	0	18	0	0	26.000	1153.100	1778.000	2738.000	4085.000	5650.500	0.998	0.989	0.989	0.987	982563	891062	91216	504
RR077e_00759_W-R254-H3_O05_S79	2517.961	561633	590964	29800	69	0	2	22	0	0	449.020	793.000	1016.000	1479.000	2212.000	3273.000	0.997	0.996	0.996	0.996	559610	513174	46014	258
RR077e_00760_W-R254-H4_O07_S111	2598.520	578436	604266	29789	66	0	0	25	0	0	311.000	728.000	1040.200	1592.000	2316.000	3334.000	0.996	0.996	0.996	0.996	576107	526280	49418	358
RR077e_00761_W-R254-H5_O09_S143	2140.428	477117	505008	29791	84	0	3	25	0	0	274.000	705.000	920.000	1331.000	1964.000	2701.000	0.996	0.996	0.996	0.996	475118	435946	38726	350
RR077e_00762_W-R254-H6_O11_S175	5077.920	1132365	1181258	29838	18	0	0	20	0	0	62.000	1583.200	2223.200	3346.000	4865.000	6582.000	0.998	0.995	0.995	0.987	1127841	1027372	99888	800
RR077e_00763_W-R254-H7_O13_S207	5694.156	1274721	1335438	29848	13	0	1	19	0	0	654.000	1248.100	1641.200	2504.000	4206.000	8134.000	0.998	0.998	0.998	0.996	1270340	1154586	115266	740
RR077e_00764_W-R254-H8_O15_S239	5277.151	1179547	1261088	29851	15	0	0	28	0	0	1018.020	1845.000	2370.200	3283.000	4705.000	6637.500	0.998	0.998	0.998	0.996	1174591	1074518	99570	1016
RR077e_00765_W-R254-H9_O17_S271	2484.661	553004	658986	29625	225	0	2	20	0	0	10.000	810.000	1077.000	1612.000	2345.000	3187.000	0.991	0.987	0.987	0.987	550702	504940	45448	188
RR077e_00766_W-R254-H10_O19_S303	2585.522	576400	602364	29820	27	0	2	27	0	0	73.000	903.000	1155.000	1666.000	2366.000	3262.500	0.997	0.996	0.996	0.987	574229	524664	49164	210
RR077e_00767_W-R254-H11_O21_S335	498.673	111222	116538	29568	287	0	0	27	0	0	3.000	158.000	216.000	315.500	466.000	643.000	0.989	0.982	0.982	0.976	110662	103762	6660	118
RR077e_00768_W-R254-H12_O23_S367	694.385	155402	165910	29529	305	0	0	21	0	0	7.000	254.000	343.000	501.000	689.000	868.000	0.987	0.987	0.987	0.980	154653	144168	10172	86
RR096e_01350_W-R257-A1_B02_S18	9476.802	2196020	3017008	29816	37	0	0	30	0	0	531.020	3138.100	4228.000	6343.000	9184.000	11972.000	0.997	0.997	0.997	0.996	2185954	1874954	310338	1038
RR096e_01351_W-R257-B1_D02_S20	5603.976	1264946	2040726	29793	58	0	0	37	0	4	300.000	1750.000	2480.000	3658.000	5302.000	7152.000	0.997	0.996	0.996	0.996	1259862	1122050	137512	232
RR096e_01352_W-R257-D1_H02_S24	3476.764	812890	1355956	29849	15	0	0	21	0	0	52.040	642.200	1041.200	2035.000	3206.000	4681.000	0.998	0.994	0.994	0.989	809098	671846	136820	676
RR096e_01353_W-R257-E1_J02_S26	882.287	204896	2687014	28959	845	0	4	26	0	0	0.000	13.000	37.000	164.000	491.000	1138.000	0.969	0.917	0.917	0.826	203971	170932	32768	60
RR096e_01354_W-R257-G1_N02_S30	1267.845	284017	468192	29583	277	0	3	21	0	0	8.000	183.000	329.000	638.000	1060.000	1777.500	0.989	0.987	0.987	0.972	282807	258168	24312	178
RR096e_01355_W-R257-H1_P02_S32	89.606	22616	42072	28212	1594	0	7	26	0	0	0.000	7.000	21.000	47.000	79.000	121.000	0.944	0.860	0.860	0.360	22518	16642	5666	6
RR096e_01356_W-R257-B2_D04_S52	7897.432	1776164	2293836	29844	21	0	2	26	0	0	60.000	2531.100	3493.400	4961.000	7281.000	10110.000	0.998	0.995	0.995	0.988	1769276	1590824	177740	1202
RR096e_01357_W-R257-C2_F04_S54	4576.317	1043634	1355024	29692	112	0	0	22	0	0	15.000	1040.100	1665.000	2735.000	4271.000	6132.000	0.993	0.987	0.987	0.979	1038631	930248	107116	1412
RR096e_01358_W-R257-D2_H04_S56	21047.195	4871217	5671356	29852	14	0	0	17	0	0	4783.040	8580.100	10576.400	14795.000	20346.000	26003.500	0.998	0.997	0.997	0.997	4851313	4103714	745986	3536
RR096e_01359_W-R257-E2_J04_S58	9953.374	2250412	2761602	29823	21	0	1	37	0	5	1432.060	3009.000	4050.000	5979.000	8840.000	13250.500	0.998	0.997	0.997	0.996	2241641	1981792	259392	882
RR096e_01360_W-R257-G2_N04_S62	2727.709	608297	728630	29691	160	0	2	21	0	0	19.000	721.000	1094.000	1728.000	2563.000	3537.000	0.993	0.987	0.987	0.982	605701	554228	51170	362
RR096e_01361_W-R257-H2_P04_S64	7452.222	1694115	2110640	29780	50	0	1	29	0	1	36.000	2231.000	3246.000	4888.000	7020.000	9598.500	0.996	0.993	0.993	0.988	1687193	1486214	200322	802
RR096e_01362_W-R257-A3_B06_S82	9716.275	2195179	3042622	29716	123	0	0	25	0	0	77.000	1807.100	3203.200	5662.000	9017.000	12967.000	0.994	0.993	0.993	0.988	2185839	1946442	238718	1200
RR096e_01363_W-R257-C3_F06_S86	8214.343	1886189	2327298	29569	260	0	0	28	0	0	0.000	2036.100	3448.000	5515.000	7953.000	10747.000	0.989	0.988	0.988	0.987	1878021	1679660	196372	2560
RR096e_01364_W-R257-D3_H06_S88	11598.855	2722825	3877518	29562	289	0	4	28	0	1	2.000	2612.100	4396.400	7291.000	11019.000	15160.500	0.989	0.988	0.988	0.988	2710870	2226422	483740	1560
RR096e_01365_W-R257-E3_J06_S90	947.469	248786	460594	29496	320	0	0	23	0	0	4.000	175.000	312.000	579.000	895.000	1251.000	0.986	0.980	0.980	0.973	240489	220818	19274	178
RR096e_01366_W-R257-F3_L06_S92	8499.213	1934921	2794918	29814	8	0	1	21	0	0	148.020	2609.100	3716.200	5764.000	8316.000	10814.000	0.997	0.997	0.997	0.995	1926837	1684456	241648	988
RR096e_01367_W-R257-H3_P06_S96	7274.148	1652152	1859814	29814	42	0	1	23	0	0	827.020	2554.200	3358.000	4869.000	6972.000	9243.000	0.997	0.997	0.997	0.996	1646227	1444918	201032	676
RR096e_01368_W-R257-A4_B08_S114	4367.752	1005684	1845572	29570	249	0	1	30	0	0	2.000	601.100	1057.000	2224.000	3637.000	6057.000	0.989	0.988	0.988	0.981	1001051	851918	149076	372
RR096e_01369_W-R257-C4_F08_S118	1606.280	360697	802200	29454	367	0	0	28	0	0	0.000	155.000	276.000	767.000	1364.000	2184.500	0.985	0.980	0.980	0.972	359085	324622	33838	458
RR096e_01370_W-R257-D4_H08_S120	2782.105	657356	1015032	29565	261	0	3	30	0	0	8.000	364.000	601.000	1288.000	2281.000	3808.500	0.989	0.988	0.988	0.986	654744	537948	116832	206
RR096e_01371_W-R257-F4_L08_S124	19508.921	4443676	5176730	29812	48	0	0	25	0	2	4084.060	7411.200	9206.000	13468.500	18774.000	24369.500	0.997	0.997	0.997	0.996	4424759	3880210	543270	2736
RR096e_01372_W-R257-G4_N08_S126	2963.218	658784	1240746	29806	41	0	0	25	0	2	90.000	877.000	1170.000	1827.000	2760.000	3833.000	0.997	0.996	0.996	0.989	656241	601018	54838	394
RR096e_01373_W-R257-A5_B10_S146	12516.144	2864299	3967784	29743	134	0	1	24	0	0	16.000	3411.400	5673.000	8253.000	11992.000	16077.000	0.995	0.989	0.989	0.988	2852569	2450878	401056	1850
RR096e_01374_W-R257-B5_D10_S148	3956.791	890001	2159908	29601	245	0	0	36	0	4	12.020	465.000	949.000	2094.500	3603.000	5477.000	0.990	0.989	0.989	0.980	886287	791614	94276	502
RR096e_01375_W-R257-D5_H10_S152	12859.502	2952066	4492686	29815	26	0	0	18	0	0	275.000	3339.100	5151.200	7889.000	11884.000	16710.500	0.997	0.997	0.997	0.996	2939184	2521712	416524	1926
RR096e_01376_W-R257-E5_J10_S154	9375.973	2129911	3274036	29686	145	0	3	25	0	0	13.000	1944.400	3025.400	5604.000	8434.000	12517.000	0.993	0.988	0.988	0.985	2120456	1862212	257582	1370
RR096e_01377_W-R257-G5_N10_S158	2668.097	594747	718948	29830	39	0	0	26	0	2	357.020	826.000	1147.200	1692.500	2494.000	3415.000	0.997	0.996	0.996	0.996	592322	542592	49258	596
RR096e_01378_W-R257-H5_P10_S160	9762.277	2203444	2546138	29840	29	0	0	26	0	1	1675.200	3148.100	4150.000	6219.000	9059.000	12477.000	0.998	0.997	0.997	0.996	2194416	1966512	226708	2406
RR096e_01470_W-R255-A1_B01_S2	8146.789	1878301	3672206	29811	40	0	2	24	0	0	238.020	2104.000	3228.200	5152.000	7626.000	10629.000	0.997	0.997	0.997	0.996	1870435	1599866	269846	1140
RR096e_01471_W-R255-B1_D01_S4	5083.571	1134587	1391636	29790	75	0	1	26	0	0	42.000	1475.100	2137.000	3149.500	4714.000	6516.000	0.996	0.992	0.992	0.987	1129573	1035244	93816	796
RR096e_01472_W-R255-C1_F01_S6	13214.281	2992034	5068322	29843	24	0	1	18	0	1	150.000	2819.100	5336.000	8610.000	13105.000	17333.000	0.998	0.997	0.997	0.997	2979403	2651016	325058	4532
RR096e_01473_W-R255-D1_H01_S8	11111.323	2672325	3496178	29761	104	0	1	26	0	0	35.000	3019.600	4904.000	7494.000	10664.000	14222.000	0.995	0.991	0.991	0.988	2660959	2112884	547102	1558
