sample_name	depth_avg	mapped_reads	total_reads	n_actg	n_missing	n_gap	n_ambiguous	ref_snps	ref_mnps	ref_indels	depth_q.01	depth_q.05	depth_q.1	depth_q.25	depth_q.5	depth_q.75	depth_frac_above_10x	depth_frac_above_25x	depth_frac_above_50x	depth_frac_above_100x	mapped_paired	paired_inward	paired_outward	paired_other_orientation
RR066e_01937_W-R232-E11_I22	495.036	114398	1037788	29537	252	0	20	18	0	2	2.000	47.000	74.000	164.000	386.000	689.000	0.989	0.974	0.974	0.861	114044	96744	17012	62
RR066e_01938_W-R232-F11_K22	2372.188	548158	1158888	29383	474	0	0	21	0	0	1.000	171.100	423.000	1037.000	2029.000	3364.000	0.983	0.979	0.979	0.962	547017	459466	86904	694
RR066e_01939_W-R232-G11_M22	2794.041	618168	874942	29560	259	0	0	25	0	0	6.000	702.000	1093.000	1799.000	2690.000	3620.000	0.989	0.981	0.981	0.980	616786	557356	58684	824
RR066e_01940_W-R232-H11_O22	30.144	6704	650180	13487	16143	0	8	7	0	1	0.000	0.000	0.000	0.000	5.000	38.000	0.451	0.290	0.290	0.104	6687	5966	608	6
RR066e_01941_W-R232-A12_A24	1878.607	415229	668808	29119	752	0	4	17	0	0	0.000	42.000	253.000	741.000	1556.000	2645.000	0.974	0.956	0.956	0.938	414230	373214	39568	2312
RR066e_01942_W-R232-B12_C24	43.982	9743	816742	11463	18161	0	4	11	0	1	0.000	0.000	0.000	0.000	0.000	29.000	0.384	0.248	0.248	0.104	9721	8704	882	12
RR066e_01943_W-R232-C12_E24	1713.041	395779	471670	29726	124	0	2	21	0	0	27.000	360.100	675.000	1115.500	1658.000	2230.000	0.994	0.990	0.990	0.987	393403	332144	60946	378
RR066e_01944_W-R232-D12_G24	188.851	41393	243098	27620	2167	0	10	18	0	0	0.000	4.100	15.000	55.000	135.000	269.000	0.924	0.843	0.843	0.600	41270	37764	3172	160
RR066e_01945_W-R232-E12_I24	3200.370	695883	956874	29678	184	0	1	31	0	0	50.000	1031.000	1491.000	2187.000	3032.000	3977.500	0.993	0.992	0.992	0.984	694186	654534	40032	2350
RR066e_01946_W-R232-F12_K24	3624.738	785658	1046484	29809	24	0	1	33	0	0	47.000	834.100	1378.200	2210.000	3332.000	4844.000	0.997	0.994	0.994	0.973	783748	742346	39094	3226
RR066e_01947_W-R232-G12_M24	21.582	4705	318192	7856	21479	0	1	3	0	0	0.000	0.000	0.000	0.000	0.000	12.000	0.263	0.193	0.193	0.080	4683	4384	194	8
RR066e_01948_W-R232-H12_O24	2889.654	627920	803274	29390	467	0	1	26	0	0	2.000	539.000	1042.000	1696.500	2543.000	3839.000	0.983	0.981	0.981	0.980	626491	592458	32846	1608
RR096e_00781_W-R233-B1_D02	284.936	66625	217104	29238	554	0	35	7	0	0	3.000	32.100	69.000	135.000	248.000	378.500	0.979	0.953	0.953	0.830	66423	53674	12448	148
RR096e_00782_W-R233-C1_F02	9313.901	2317756	3577500	29765	85	0	17	13	0	0	1737.020	4095.000	5020.000	6634.000	8492.000	10894.000	0.998	0.998	0.998	0.997	2311641	1723074	585740	5292
RR096e_00783_W-R233-D1_H02	6368.788	1407161	3575948	29734	148	0	21	15	0	0	80.000	1667.000	2459.000	3940.500	5851.000	8095.500	0.997	0.996	0.996	0.989	1404087	1273620	129786	780
RR096e_00784_W-R233-E1_J02	9680.796	2136461	3586562	29850	27	0	1	22	0	0	627.100	3446.000	4410.200	6349.000	9257.000	12126.500	0.998	0.998	0.998	0.997	2130964	1933816	197890	2082
RR096e_00785_W-R233-F1_L02	5550.840	1247113	2925880	29832	70	0	1	21	0	0	38.000	1221.000	1849.000	3031.000	4799.000	7284.500	0.998	0.993	0.993	0.989	1242838	1107392	134998	798
RR096e_00786_W-R233-H1_P02	3516.652	796963	1380296	29826	7	0	9	19	0	0	45.000	925.200	1385.000	2157.000	3222.000	4458.000	0.998	0.996	0.996	0.989	794982	687658	106742	614
RR096e_00787_W-R233-A2_B04	4522.843	1131444	1731350	29839	26	0	0	21	0	0	808.000	1985.100	2466.200	3228.500	4212.000	5619.500	0.998	0.997	0.997	0.996	1128812	838562	289104	1902
RR096e_00788_W-R233-B2_D04	9077.033	2109125	2556396	29845	48	0	0	21	0	0	2485.120	3836.100	4659.000	6278.000	8408.000	10941.000	0.998	0.998	0.998	0.997	2103844	1716834	383678	6328
RR096e_00789_W-R233-C2_F04	1661.336	379040	707700	29777	64	0	20	13	0	0	187.020	658.000	814.000	1113.500	1500.000	2009.000	0.996	0.996	0.996	0.996	375806	369874	5390	550
RR096e_00790_W-R233-D2_H04	7722.342	1713059	2875638	29622	279	0	0	28	0	0	11.000	2438.100	3387.200	5041.000	7371.000	9965.000	0.991	0.988	0.988	0.987	1709428	1533762	174812	1106
RR096e_00791_W-R233-E2_J04	5061.840	1160259	1849170	29729	86	0	9	17	0	0	63.020	1280.100	1860.000	3096.000	4760.000	6685.000	0.997	0.996	0.996	0.989	1157631	980822	175858	1222
RR096e_00792_W-R233-F2_L04	5749.772	1280489	2145500	29813	88	0	1	24	0	0	156.020	2006.000	2712.200	3976.000	5524.000	7203.000	0.997	0.997	0.997	0.993	1277601	1136518	140536	464
RR096e_00793_W-R233-G2_N04	5296.480	1168042	2792880	29830	29	0	0	25	0	0	76.020	1427.300	2148.200	3351.000	5054.000	6846.500	0.998	0.996	0.996	0.989	1165435	1058778	105978	800
RR096e_00794_W-R233-A3_B06	4025.753	1015476	4187332	29339	514	0	1	28	0	0	7.000	74.000	284.000	1504.500	3210.000	5757.500	0.981	0.968	0.968	0.945	1012599	744916	266486	1800
RR096e_00795_W-R233-B3_D06	3618.881	843713	2310574	29775	49	0	40	6	0	0	60.060	658.000	1320.200	2263.000	3294.000	4635.000	0.997	0.996	0.996	0.989	841237	680984	158634	3042
RR096e_00796_W-R233-C3_F06	7464.192	1838468	3096876	29851	51	0	1	25	0	0	1734.020	3314.100	4057.000	5301.000	6891.000	9331.000	0.998	0.998	0.998	0.997	1833475	1374562	456772	4550
RR096e_00797_W-R233-D3_H06	6850.668	1536869	3233946	29780	90	0	33	12	0	0	515.000	2291.200	3102.200	4644.000	6578.000	8758.500	0.997	0.996	0.996	0.996	1533764	1349760	183282	728
RR096e_00798_W-R233-E3_J06	7825.461	1762666	4142152	29607	247	0	1	27	0	0	12.000	1020.300	2247.200	4778.000	7523.000	10353.000	0.990	0.988	0.988	0.975	1758678	1540202	217286	1740
RR096e_00799_W-R233-F3_L06	15504.481	3382653	3650848	29790	38	0	2	19	0	0	2440.100	5224.100	6540.200	9885.000	14223.000	19942.000	0.997	0.996	0.996	0.995	3373232	3135892	235880	11588
RR096e_00800_W-R233-H3_P06	1316.944	296078	1666170	28898	965	0	2	24	0	0	1.000	22.000	120.000	433.000	1029.000	1851.500	0.966	0.948	0.948	0.911	295358	259182	35796	288
RR096e_00801_W-R233-A4_B08	4966.608	1242650	3357864	29794	60	0	49	6	0	0	83.000	861.000	1396.000	2600.000	4369.000	6811.000	0.998	0.997	0.997	0.988	1239472	919880	318390	2214
RR096e_00802_W-R233-B4_D08	7289.591	1681763	2129278	29815	88	0	0	25	0	0	26.020	2662.100	3551.000	4908.000	6793.000	9224.500	0.997	0.989	0.989	0.989	1677001	1388780	285166	5158
RR096e_00803_W-R233-C4_F08	18156.668	4385435	6563236	29781	117	0	1	25	0	0	35.000	6125.400	9120.200	12834.000	17217.000	22977.500	0.996	0.992	0.992	0.989	4373026	3407864	959450	10780
RR096e_00804_W-R233-D4_H08	2794.970	641139	972190	29766	91	0	38	18	0	0	371.000	776.100	1066.000	1612.000	2406.000	3885.000	0.997	0.996	0.996	0.996	639758	542228	97082	402
RR096e_00805_W-R233-E4_J08	9885.356	2233344	3896852	29849	53	0	1	20	0	0	186.000	3429.100	4559.200	6436.000	9073.000	12906.000	0.998	0.998	0.998	0.996	2228615	1946424	281014	1876
RR096e_00806_W-R233-F4_L08	9523.508	2124938	4060882	29814	78	0	1	21	0	0	38.000	3480.000	4534.000	6469.500	9112.000	11889.000	0.997	0.993	0.993	0.988	2120071	1888548	230254	1496
RR096e_00807_W-R233-H4_P08	2481.113	566098	2927514	29084	737	0	0	24	0	0	0.000	143.000	327.200	838.500	1867.000	3386.000	0.973	0.972	0.972	0.964	564755	483542	80710	458
RR096e_00808_W-R233-A5_B10	4111.470	1005887	1162376	29842	59	0	0	24	0	0	31.000	1581.000	2149.000	3019.000	3908.000	5149.000	0.998	0.991	0.991	0.979	1003422	765922	236412	1734
RR096e_00809_W-R233-B5_D10	2506.713	579760	3682512	28749	1124	0	7	19	0	0	1.000	23.000	116.000	707.000	1832.000	3279.000	0.962	0.944	0.944	0.907	578164	478188	98548	2522
RR096e_00810_W-R233-C5_F10	8459.667	2062995	2737408	29842	24	0	0	24	0	0	314.020	3153.000	4075.000	5498.000	7573.000	11296.000	0.998	0.997	0.997	0.997	2057344	1571602	483484	4368
RR096e_00811_W-R233-D5_H10	8159.333	1814700	2561408	29849	21	0	3	27	0	0	50.000	1997.000	2858.000	4544.500	7189.000	10892.500	0.998	0.995	0.995	0.986	1810210	1616974	192564	2320
RR096e_00812_W-R233-E5_J10	6122.445	1369179	6758608	29697	194	0	8	29	0	0	13.000	192.100	743.200	2864.500	5487.000	8488.000	0.993	0.980	0.980	0.970	1366046	1206938	157974	1512
RR096e_00813_W-R233-G5_N10	8963.277	1979028	2779036	29851	51	0	0	22	0	0	438.060	2851.100	3756.000	5499.000	7843.000	11386.500	0.998	0.998	0.998	0.997	1974408	1792358	180540	2766
RR096e_00814_W-R233-H5_P10	11537.493	2538887	4421868	29854	47	0	2	25	0	0	435.000	3424.100	4742.200	7272.500	10476.000	15023.000	0.998	0.998	0.998	0.998	2533255	2311784	221990	2056
RR096e_00815_W-R233-A6_B12	4102.583	1013654	1833550	29770	44	0	45	6	0	0	125.000	1010.000	1538.200	2362.500	3520.000	5530.000	0.997	0.997	0.997	0.994	1010947	761068	248706	1708
RR096e_00816_W-R233-B6_D12	8281.171	1933282	4122700	29602	294	0	3	31	0	0	10.000	1654.500	3120.200	4921.000	7615.000	10830.500	0.990	0.989	0.989	0.988	1927949	1575362	349252	5830
RR096e_00817_W-R233-C6_F12	4589.796	1068484	2442714	29815	37	0	0	26	0	0	103.000	1292.000	1887.000	2890.500	4024.000	5712.000	0.997	0.997	0.997	0.991	1052840	950206	101948	1226
RR096e_00818_W-R233-D6_H12	7382.492	1643304	2097190	29844	54	0	5	27	0	0	118.000	2043.100	2696.000	4058.000	6533.000	10017.000	0.998	0.998	0.998	0.993	1639598	1463452	175218	2038
RR096e_00819_W-R233-E6_J12	6996.982	1574740	4391746	29597	303	0	0	31	0	0	2.000	913.200	2382.200	4304.000	6500.000	9487.000	0.990	0.982	0.982	0.980	1571047	1377682	192360	1432
RR096e_00820_W-R233-F6_L12	6919.708	1536100	4476926	29790	88	0	23	26	0	0	115.000	1381.100	2446.200	4343.500	6592.000	9204.000	0.997	0.996	0.996	0.994	1532515	1373956	157712	1052
RR096e_00821_W-R233-G6_N12	270.060	64467	91758	29786	18	0	1	16	0	0	21.000	119.000	148.000	195.000	255.000	317.000	0.996	0.989	0.989	0.972	64321	51170	12940	18
RR096e_00822_W-R233-H6_P12	4652.355	1044101	2612022	28307	1560	0	34	4	0	0	3.000	9.000	16.000	47.000	2682.000	8277.500	0.948	0.822	0.822	0.676	1041689	918446	122836	254
RR096e_00823_W-R233-B7_D14	9866.458	2280494	2819690	29850	51	0	2	21	0	0	1031.100	1564.000	1895.000	2740.000	7218.000	16246.500	0.998	0.997	0.997	0.997	2274254	1881646	388320	7514
RR096e_00824_W-R233-C7_F14	19471.617	4633343	6248326	29862	41	0	0	24	0	0	4688.120	8250.100	10342.000	13542.000	18002.000	24557.500	0.999	0.998	0.998	0.998	4621755	3698544	917196	11618
RR096e_00825_W-R233-D7_H14	6051.970	1358481	1828960	29843	59	0	1	25	0	0	274.020	1845.000	2424.000	3526.500	5305.000	8241.000	0.998	0.998	0.998	0.994	1354650	1207008	148544	808
RR096e_00826_W-R233-E7_J14	6535.078	1496942	2221208	29844	57	0	1	24	0	0	882.000	2316.100	2963.000	4148.500	5895.000	8713.500	0.998	0.998	0.998	0.996	1493447	1272838	219556	1324
RR096e_00827_W-R233-F7_L14	1601.784	367772	1501450	29615	213	0	0	26	0	0	10.000	184.000	410.000	781.000	1403.000	2120.000	0.990	0.989	0.989	0.979	367016	309768	56788	370
RR096e_00828_W-R233-G7_N14	6989.963	1575597	2076902	29775	89	0	39	14	0	0	404.000	2510.000	3276.000	4742.000	6647.000	9004.000	0.997	0.997	0.997	0.996	1572468	1378124	193522	1032
RR096e_00829_W-R233-H7_P14	6187.572	1386428	2170210	29797	19	0	38	16	0	0	341.020	2199.100	2877.000	4197.500	5918.000	7714.000	0.998	0.996	0.996	0.996	1383365	1223196	159540	732
RR096e_00830_W-R233-A8_B16	631.897	156459	211346	29804	39	0	1	23	0	0	177.000	316.000	373.000	475.000	599.000	739.000	0.997	0.996	0.996	0.995	156102	116692	39124	124
RR096e_00831_W-R233-C8_F16	8482.909	2075831	3022382	29815	84	0	0	23	0	0	1142.020	3568.100	4390.000	5818.000	7794.000	10894.000	0.997	0.997	0.997	0.997	2068560	1582536	483572	4564
RR096e_00832_W-R233-D8_H16	1314.522	302106	1085730	29597	173	0	45	12	0	0	11.000	59.000	228.000	599.000	1169.000	1828.000	0.991	0.971	0.971	0.941	301454	254694	46340	284
RR096e_00833_W-R233-E8_J16	8217.186	1855036	2264478	29789	114	0	0	20	0	0	16.000	3025.100	4028.200	5739.500	7916.000	10137.000	0.996	0.988	0.988	0.988	1851155	1613370	236682	1518
RR096e_00834_W-R233-F8_L16	2467.741	556096	3069510	28890	950	0	3	31	0	0	1.000	19.000	217.000	754.000	2086.000	3730.000	0.966	0.942	0.942	0.935	555003	482392	72074	508
RR096e_00835_W-R233-H8_P16	6885.401	1527137	3064238	29806	21	0	8	17	0	0	239.000	2262.100	3023.000	4630.000	6603.000	8787.500	0.997	0.996	0.996	0.996	1523204	1380218	142342	572
RR096e_00836_W-R233-A9_B18	15691.873	3662870	4980684	29790	68	0	42	8	0	0	638.000	5773.000	7352.600	10454.000	14456.000	19159.500	0.998	0.997	0.997	0.997	3654054	3019046	632188	5280
RR096e_00837_W-R233-B9_D18	7694.140	1802578	3192146	29816	76	0	1	23	0	0	953.000	2827.000	3694.000	5048.000	6970.000	9834.000	0.997	0.997	0.997	0.997	1798006	1460682	333824	5960
RR096e_00838_W-R233-C9_F18	4373.226	1079389	2005158	29614	247	0	3	28	0	0	14.000	990.200	1671.000	2930.500	4208.000	5634.000	0.990	0.987	0.987	0.977	1076533	813632	261240	2734
RR096e_00839_W-R233-D9_H18	5595.546	1252560	2305702	29829	62	0	1	29	0	0	259.020	1345.100	1952.000	2945.500	4575.000	7754.500	0.998	0.997	0.997	0.996	1248452	1122218	125654	666
RR096e_00840_W-R233-E9_J18	2090.514	482969	779496	29763	72	0	38	8	0	0	24.020	266.000	500.200	1087.000	1883.000	2772.500	0.997	0.989	0.989	0.982	481925	402650	78690	572
RR096e_00841_W-R233-G9_N18	5809.091	1314147	2115176	29780	35	0	34	14	0	0	466.000	1678.000	2502.000	3791.000	5542.000	7516.500	0.997	0.997	0.997	0.996	1310941	1147900	162242	904
RR096e_00842_W-R233-H9_P18	6052.403	1365810	3430704	29765	31	0	2	20	0	0	16.000	1018.000	1818.000	3467.500	5670.000	8122.500	0.995	0.986	0.986	0.978	1363100	1188472	173896	810
RR096e_00843_W-R233-B10_D20	25536.975	5882840	12296154	29765	83	0	55	4	0	0	220.300	4361.100	8188.000	14324.500	23829.000	33539.500	0.997	0.997	0.997	0.993	5865874	4923094	931182	22592
RR096e_00844_W-R233-C10_F20	16265.169	3759994	11165318	29689	210	0	3	28	0	0	25.020	1313.000	4991.400	9186.000	14309.000	21817.000	0.993	0.990	0.990	0.985	3750877	3136440	609398	8958
RR096e_00845_W-R233-D10_H20	3210.456	727807	1339976	29649	249	0	1	29	0	0	12.000	730.000	1213.200	1888.000	2783.000	4406.500	0.992	0.989	0.989	0.987	726170	627806	98032	584
RR096e_00846_W-R233-E10_J20	8067.206	1817529	2892888	29815	72	0	0	19	0	0	402.000	3009.000	3870.200	5672.000	7801.000	10138.000	0.997	0.997	0.997	0.996	1812972	1601866	210274	890
RR096e_00847_W-R233-F10_L20	889.237	210054	283590	29551	265	0	1	21	0	0	4.000	319.000	451.000	630.000	842.000	1103.000	0.988	0.985	0.985	0.970	209635	169416	39880	118
RR096e_00848_W-R233-G10_N20	4639.764	1049488	1515036	29772	43	0	44	11	0	0	62.000	1449.000	1926.000	2798.000	3983.000	5959.000	0.997	0.996	0.996	0.989	1047240	910890	135946	392
RR096e_00849_W-R233-A11_B22	8043.870	1840017	2839682	29771	102	0	30	17	0	0	1604.020	3351.000	4164.200	5724.000	7762.000	9726.000	0.998	0.997	0.997	0.996	1825105	1637218	186980	1266
RR096e_00850_W-R233-B11_D22	21191.613	4834147	7090156	29755	125	0	23	6	0	0	475.060	6244.100	9035.000	13826.500	20122.000	26957.500	0.997	0.997	0.997	0.997	4821943	4126856	688408	13200
RR096e_00851_W-R233-C11_F22	7933.923	1893311	3214364	29814	84	0	0	17	0	0	1713.000	3239.000	3967.200	5351.000	7288.000	10172.500	0.997	0.997	0.997	0.996	1888539	1511406	374498	4078
RR096e_00852_W-R233-D11_H22	1421.257	307059	1609412	29307	499	0	0	27	0	0	0.000	100.000	340.000	771.000	1284.000	1926.000	0.980	0.977	0.977	0.950	306277	291640	13984	642
RR097e_00005_W-R233-G11_N22	82.385	18240	19232	23848	5939	0	9	13	0	1	0.000	0.000	0.000	16.000	57.000	110.000	0.798	0.676	0.676	0.283	18196	16446	1530	46
RR097e_00006_W-R233-H11_P22	4391.212	999918	1442352	29797	69	0	0	16	0	0	21.000	782.100	1383.200	2593.000	4177.000	5906.000	0.996	0.990	0.990	0.988	997919	858490	138556	1022
RR097e_00007_W-R233-A12_B24	3529.838	769874	989190	29803	39	0	1	16	0	0	87.000	1398.100	1831.000	2588.500	3423.000	4329.000	0.997	0.996	0.996	0.989	767881	714816	51184	3118
RR097e_00008_W-R233-B12_D24	1592.325	362213	549372	29801	61	0	3	18	0	0	73.000	536.000	715.000	1090.000	1529.000	2013.500	0.997	0.996	0.996	0.989	361358	301618	58980	1086
RR097e_00009_W-R233-D12_H24	2224.124	484574	608436	29788	45	0	1	16	0	0	26.000	627.000	940.200	1455.000	2167.000	2875.000	0.996	0.990	0.990	0.989	483446	452956	29116	1796
RR097e_00010_W-R233-E12_J24	3530.217	763846	847534	29828	59	0	1	18	0	0	310.000	749.000	1112.000	1784.500	2943.000	4989.000	0.998	0.996	0.996	0.996	761934	722886	37384	2470
RR097e_00011_W-R233-F12_L24	1819.686	394848	637514	29707	103	0	1	16	0	0	13.000	377.000	608.000	1051.000	1710.000	2399.000	0.994	0.988	0.988	0.987	393940	371214	21260	1986
water_W-R230-H12_O23	0.012	3	2611060	0	4826	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	2	0	0
water_W-R231-A4_B07	0.000	0	1833896	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R231-B4_D07	0.004	2	1723582	0	61	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	2	0	0
water_W-R233-A10_B20	0.000	0	25098	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R233-A1_B02	0.002	1	644514	0	72	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R233-A7_B14	0.015	4	3515320	0	15392	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4	2	0	0
water_W-R233-B8_D16	0.019	4	427314	0	1992	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4	4	0	0
water_W-R233-C12_F24	0.000	0	140	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R233-E11_J22	0.000	0	855396	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R233-F11_L22	0.000	0	846652	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R233-F5_L10	0.000	0	859152	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R233-F9_L18	0.000	0	1266980	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R233-G12_N24	0.010	2	2866544	0	146	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	0	2	0
water_W-R233-G1_N02	0.008	2	4695958	0	117	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	0	2	0
water_W-R233-G3_N06	0.005	2	2815912	0	86	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	2	0	0
water_W-R233-G4_N08	0.000	0	1956722	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R233-G8_N16	0.004	2	1930984	0	66	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	2	0	0
water_W-R233-H10_P20	0.000	0	1374088	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R233-H12_P24	0.023	6	1830980	0	10430	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6	2	4	0
water_W-R233-H2_P04	0.006	2	2141276	0	95	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	2	0	0
