sample_name	depth_avg	mapped_reads	total_reads	n_actg	n_missing	n_gap	n_ambiguous	ref_snps	ref_mnps	ref_indels	depth_q.01	depth_q.05	depth_q.1	depth_q.25	depth_q.5	depth_q.75	depth_frac_above_10x	depth_frac_above_25x	depth_frac_above_50x	depth_frac_above_100x	mapped_paired	paired_inward	paired_outward	paired_other_orientation
RR077e_00286_W-R217-G3_N06_S94	8491.224	1846570	1903906	29816	87	0	0	25	0	0	194.000	2960.400	3856.200	5461.000	7823.000	10776.000	0.997	0.997	0.997	0.996	1841215	1688038	152424	780
RR077e_00287_W-R217-G4_N08_S126	3309.414	721760	744330	29800	44	0	1	29	0	0	27.000	1293.000	1617.200	2246.000	3083.000	4099.000	0.997	0.989	0.989	0.989	719692	654218	65048	248
RR077e_00288_W-R217-G5_N10_S158	3390.300	742335	776858	29817	86	0	0	24	0	0	131.000	1125.000	1569.000	2311.000	3318.000	4371.000	0.997	0.996	0.996	0.995	740368	669604	70508	240
RR077e_00289_W-R217-G6_N12_S190	3054.530	673901	695400	29811	35	0	0	24	0	0	82.000	899.100	1295.000	2001.000	2904.000	3921.000	0.997	0.996	0.996	0.984	672089	598602	73162	232
RR077e_00290_W-R217-G7_N14_S222	4118.666	904998	932430	29839	15	0	0	16	0	0	114.000	1345.100	1820.000	2756.000	3919.000	5257.000	0.998	0.996	0.996	0.995	902506	809880	92344	354
RR077e_00291_W-R217-G8_N16_S254	6250.220	1371204	1419526	29814	24	0	0	11	0	0	477.000	2181.000	2937.000	4312.000	6027.000	7956.500	0.997	0.997	0.997	0.996	1367911	1231328	136124	478
RR077e_00292_W-R217-G9_N18_S286	2416.466	533720	551016	29765	84	0	0	21	0	0	19.000	755.000	1057.000	1629.000	2344.000	3098.000	0.995	0.987	0.987	0.980	532283	473444	58470	208
RR077e_00293_W-R217-G10_N20_S318	4245.168	916531	1002286	29809	50	0	2	19	0	0	840.040	1735.000	2173.000	3051.000	4084.000	5287.000	0.997	0.996	0.996	0.996	913543	848228	64488	724
RR077e_00294_W-R217-G11_N22_S350	5190.153	1142957	1187220	29620	195	0	2	21	0	0	10.000	1482.100	2167.000	3385.000	5004.000	6816.000	0.991	0.988	0.988	0.986	1139882	1025722	113570	586
RR077e_00295_W-R217-G12_N24_S382	550.318	120622	125828	29462	355	0	0	22	0	0	4.020	128.000	198.000	311.000	486.000	729.000	0.985	0.980	0.980	0.965	120309	110452	9544	156
RR077e_00296_W-R217-H1_P02_S32	9146.647	1985754	2090986	29602	251	0	1	21	0	0	9.020	2692.300	3924.000	6156.500	8888.000	11706.500	0.990	0.988	0.988	0.987	1980192	1820162	159612	566
RR077e_00297_W-R217-H2_P04_S64	7176.487	1554483	1601344	29718	142	0	0	31	0	0	18.000	1930.200	2947.200	4737.000	7003.000	9324.000	0.994	0.988	0.988	0.987	1550121	1430168	119484	404
RR077e_00298_W-R217-H3_P06_S96	5235.735	1141289	1181442	29796	98	0	1	25	0	0	93.000	1386.000	2099.000	3367.000	4955.000	6852.000	0.996	0.996	0.996	0.989	1138395	1038384	99670	350
RR077e_00299_W-R217-H4_P08_S128	10092.017	2190744	2248334	29846	54	0	1	21	0	0	106.000	3713.100	4904.200	6877.500	9680.000	12781.000	0.998	0.997	0.997	0.992	2184772	2007688	176520	816
RR077e_00300_W-R217-H5_P10_S160	10836.917	2351358	2479936	29850	18	0	1	21	0	0	32.000	2977.000	4576.200	7172.500	10309.000	14109.000	0.998	0.990	0.990	0.987	2345120	2157102	187374	966
RR077e_00301_W-R217-H6_P12_S192	10111.158	2198422	2283070	29811	41	0	1	21	0	0	25.000	3396.300	4666.000	6859.500	9781.000	12921.500	0.997	0.989	0.989	0.987	2192989	2006190	186298	664
RR077e_00302_W-R217-H7_P14_S224	3253.366	712448	1319302	29634	209	0	2	16	0	0	11.000	194.000	681.000	1566.500	2822.000	4666.500	0.991	0.985	0.985	0.962	710451	639894	70182	310
RR077e_00303_W-R217-H8_P16_S256	7377.873	1606989	1653188	29845	9	0	0	24	0	0	46.000	2598.100	3402.000	4909.000	6942.000	9214.500	0.998	0.997	0.997	0.987	1602104	1466140	135402	554
RR077e_00304_W-R217-H9_P18_S288	7765.827	1700667	1755582	29815	39	0	0	24	0	0	111.000	2528.000	3591.000	5323.000	7554.000	9829.000	0.997	0.996	0.996	0.991	1696132	1539598	155980	648
RR096e_00698_W-R215-A1_B01_S2	10249.157	2422660	3420336	29329	380	0	1	16	0	0	0.000	2282.100	4186.000	7091.500	9876.000	12547.000	0.981	0.979	0.979	0.972	2412279	1905860	503722	5502
RR096e_00699_W-R215-B1_D01_S4	5863.441	1376432	2898408	29606	258	0	2	25	0	0	15.000	1052.000	2412.200	4049.000	5712.000	7489.000	0.990	0.989	0.989	0.984	1371497	1099186	271260	2036
RR096e_00700_W-R215-C1_F01_S6	5344.365	1234445	1853268	29694	170	0	1	20	0	0	50.120	1690.100	2594.200	3694.000	4993.000	6514.000	0.993	0.990	0.990	0.989	1229950	1006086	223734	1452
RR096e_00701_W-R215-D1_H01_S8	5761.814	1242876	1908754	29842	23	0	4	28	0	0	533.000	1864.000	2509.000	3755.000	5429.000	7382.500	0.998	0.998	0.998	0.996	1239579	1152454	86848	578
RR096e_00702_W-R215-E1_J01_S10	8082.227	1950758	3445820	29592	255	0	2	26	0	0	9.000	1746.100	3574.200	5691.000	7706.000	9984.500	0.990	0.989	0.989	0.988	1943122	1491948	449300	3416
RR096e_00703_W-R215-F1_L01_S12	10607.559	2319607	2875938	29810	5	0	1	20	0	0	174.000	2660.000	4358.200	6799.500	10159.000	13710.000	0.997	0.997	0.997	0.996	2313207	2091842	220948	690
RR096e_00704_W-R215-H1_P01_S16	7322.235	1586733	3027282	29569	276	0	1	20	0	0	9.000	1539.200	2511.000	4364.000	6897.000	9811.000	0.989	0.981	0.981	0.980	1583224	1458724	124156	486
RR096e_00705_W-R215-A2_B03_S34	10029.131	2371529	3834988	29848	18	0	0	25	0	0	938.100	3911.000	5227.200	7193.000	9394.000	12188.500	0.998	0.998	0.998	0.997	2361586	1861178	498056	5452
RR096e_00706_W-R215-B2_D03_S36	1287.988	301228	1128182	29785	33	0	4	19	0	0	17.000	101.000	205.000	528.000	1056.000	1833.000	0.996	0.981	0.981	0.952	300018	241228	58308	382
RR096e_00707_W-R215-C2_F03_S38	5708.415	1297270	2029532	29583	315	0	2	25	0	0	9.000	1564.200	2548.000	3988.000	5538.000	7156.000	0.989	0.989	0.989	0.988	1293141	1088044	203608	2518
RR096e_00708_W-R215-D2_H03_S40	4039.951	884825	1070498	29833	69	0	1	13	0	0	618.000	1462.100	1931.200	2725.000	3846.000	5109.000	0.998	0.996	0.996	0.996	882052	802586	78644	1234
RR096e_00709_W-R215-E2_J03_S42	1239.990	293348	598692	27963	1851	0	3	16	0	0	0.000	3.000	38.000	194.000	909.000	1880.500	0.935	0.912	0.912	0.830	292178	230466	61386	438
RR096e_00710_W-R215-F2_L03_S44	7258.863	1584301	1980308	29595	259	0	3	28	0	0	6.020	1790.100	2954.000	4685.000	6961.000	9264.500	0.990	0.989	0.989	0.987	1579971	1438706	140886	750
RR096e_00711_W-R215-H2_P03_S48	3187.313	688164	1008568	29670	154	0	1	19	0	0	11.000	744.100	1250.000	2014.000	3063.000	4103.000	0.992	0.988	0.988	0.980	685994	639156	46556	278
RR096e_00712_W-R215-A3_B05_S66	12485.108	2918017	4276192	29730	166	0	3	17	0	0	50.000	1179.000	3115.800	7858.500	12224.000	16583.500	0.994	0.992	0.992	0.984	2906301	2337578	564858	7884
RR096e_00713_W-R215-B3_D05_S68	2902.447	674796	1014024	29813	21	0	0	21	0	0	59.000	338.200	707.000	1525.000	2674.000	3957.500	0.997	0.995	0.995	0.978	672419	543928	127862	1048
RR096e_00714_W-R215-C3_F05_S70	8774.800	2022866	2529146	29862	13	0	0	22	0	0	1490.060	3920.000	4805.000	6356.500	8150.000	10442.500	0.998	0.998	0.998	0.997	2014922	1653724	357818	6072
RR096e_00715_W-R215-E3_J05_S74	4487.355	1079589	2473258	29806	17	0	3	23	0	0	28.000	404.000	1362.000	2552.000	4158.000	6040.000	0.997	0.990	0.990	0.986	1074933	829302	244202	2352
RR096e_00716_W-R215-F3_L05_S76	1217.792	269106	2413114	28479	1315	0	4	21	0	0	0.000	15.100	66.000	245.000	823.000	1692.000	0.953	0.935	0.935	0.864	268264	237626	30282	178
RR096e_00717_W-R215-G3_N05_S78	4665.078	1014139	1281736	29812	44	0	0	27	0	0	249.000	1302.000	1838.000	2834.500	4138.000	5981.500	0.997	0.996	0.996	0.996	1011533	929394	81372	1098
RR096e_00718_W-R215-H3_P05_S80	3536.831	771096	2816882	29369	437	0	1	30	0	0	0.000	101.000	497.000	1424.000	2807.000	5150.000	0.982	0.978	0.978	0.950	768864	699062	69416	352
RR096e_00719_W-R215-A4_B07_S98	8120.889	1909961	4121772	29851	10	0	0	25	0	0	183.040	2111.000	3326.200	5261.000	7207.000	9755.000	0.998	0.998	0.998	0.997	1902076	1516190	384672	3338
RR096e_00720_W-R215-C4_F07_S102	6642.045	1531061	2831598	29822	68	0	4	16	0	0	80.000	560.000	1866.200	3744.000	6150.000	8879.500	0.997	0.996	0.996	0.989	1524862	1252580	269758	4542
RR096e_00721_W-R215-D4_H07_S104	2781.798	604044	1926744	29564	290	0	1	26	0	0	3.000	330.000	798.000	1605.000	2621.000	3719.000	0.989	0.979	0.979	0.970	602325	554046	48350	218
RR096e_00722_W-R215-E4_J07_S106	1966.288	465771	865660	29209	608	0	1	28	0	0	0.000	123.000	515.000	972.000	1646.000	2606.000	0.977	0.970	0.970	0.958	464118	364972	98618	638
RR096e_00723_W-R215-F4_L07_S108	2194.444	485717	794870	29791	45	0	1	25	0	0	27.000	447.000	859.000	1458.000	2111.000	2825.000	0.996	0.987	0.987	0.979	484319	428710	55322	192
RR096e_00724_W-R215-G4_N07_S110	6404.831	1397301	2042398	29836	7	0	3	30	0	0	71.000	1103.000	1879.000	3246.000	5100.000	8794.000	0.998	0.997	0.997	0.988	1393501	1273368	119628	686
RR096e_00725_W-R215-A5_B09_S130	11718.842	2739606	3676418	29707	126	0	1	21	0	0	42.000	2691.300	4755.200	7918.000	10988.000	14974.500	0.993	0.992	0.992	0.989	2729593	2193022	532912	7242
RR096e_00726_W-R215-B5_D09_S132	1612.164	372407	556454	29738	76	0	2	20	0	0	15.040	238.000	370.000	828.500	1439.000	2215.000	0.995	0.990	0.990	0.986	371084	302814	67856	402
RR096e_00727_W-R215-C5_F09_S134	9995.512	2304983	3261366	29823	44	0	0	16	0	0	269.000	2909.000	4344.200	6978.500	9536.000	12411.500	0.997	0.997	0.997	0.997	2295377	1884240	407276	6230
RR096e_00728_W-R215-D5_H09_S136	3262.962	712121	1044094	29813	86	0	0	30	0	0	244.020	847.000	1288.000	2088.500	3055.000	4206.000	0.997	0.996	0.996	0.996	710373	649862	60196	310
RR096e_00729_W-R215-E5_J09_S138	247.977	57830	266110	27035	2759	0	13	22	0	0	0.000	0.000	11.000	46.000	172.000	375.000	0.905	0.815	0.815	0.624	57608	46474	10870	44
RR096e_00730_W-R215-F5_L09_S140	3849.381	845781	995922	29559	291	0	0	24	0	0	3.000	771.000	1365.000	2501.000	3729.000	5025.000	0.988	0.987	0.987	0.980	843422	757692	85380	316
RR096e_00731_W-R215-G5_N09_S142	529.159	116243	163248	29515	335	0	3	29	0	0	0.000	132.000	195.000	301.000	449.000	701.000	0.987	0.982	0.982	0.965	115950	104166	11558	20
RR096e_00732_W-R215-H5_P09_S144	374.893	82688	578546	26080	3705	0	14	18	0	0	0.000	0.000	5.000	34.000	160.000	450.000	0.873	0.768	0.768	0.592	82488	73514	8756	22
RR096e_00733_W-R215-B6_D11_S164	1216.760	282095	387054	29472	344	0	2	24	0	0	2.000	181.000	354.000	763.500	1177.000	1606.000	0.986	0.981	0.981	0.968	281122	227072	53706	242
RR096e_00734_W-R215-C6_F11_S166	6240.820	1432281	1964896	29624	204	0	3	29	0	0	13.000	927.000	1904.200	3849.500	5969.000	8374.000	0.991	0.988	0.988	0.971	1426622	1182186	242330	3398
RR096e_00735_W-R215-D6_H11_S168	1.838	407	646	576	28725	0	0	1	0	0	0.000	0.000	0.000	0.000	1.000	3.000	0.019	0.000	0.000	0.000	404	354	44	0
RR096e_00736_W-R215-E6_J11_S170	4189.980	990483	1422742	29812	12	0	1	20	0	0	81.280	786.000	1248.000	2111.500	3508.000	5624.500	0.997	0.995	0.995	0.990	986900	781910	203946	1702
RR096e_00737_W-R215-F6_L11_S172	4904.999	1071778	1873114	29564	291	0	2	20	0	0	5.000	1182.100	1910.000	3182.500	4724.000	6356.500	0.989	0.988	0.988	0.980	1068774	968144	100286	370
RR096e_00738_W-R215-G6_N11_S174	3661.710	802036	1089362	29546	266	0	1	19	0	0	0.000	286.000	924.400	1873.500	3128.000	5038.000	0.988	0.980	0.980	0.975	799910	722562	76998	326
RR096e_00739_W-R215-H6_P11_S176	4508.158	980520	1563706	29353	522	0	0	24	0	0	0.000	75.200	824.000	1867.500	3627.000	6048.000	0.982	0.974	0.974	0.947	978133	896192	81760	320
RR096e_00740_W-R215-A7_B13_S194	6474.739	1518927	3339702	29815	14	0	0	20	0	0	154.000	1203.100	2328.200	4125.500	6266.000	8457.000	0.997	0.997	0.997	0.996	1512743	1209806	300964	3344
RR096e_00741_W-R215-C7_F13_S198	8202.696	1877452	2699506	29851	12	0	1	12	0	0	1207.020	3508.100	4326.000	5897.000	7791.000	10371.000	0.998	0.997	0.997	0.997	1870284	1556032	311682	4310
RR096e_00742_W-R215-D7_H13_S200	4564.123	994383	1254050	29831	20	0	3	27	0	0	23.000	1675.000	2253.000	3161.500	4379.000	5735.000	0.998	0.988	0.988	0.987	991936	908838	82670	686
RR096e_00743_W-R215-E7_J13_S202	3528.939	839146	1251832	29173	689	0	3	26	0	0	0.000	189.000	739.000	1935.000	3284.000	4854.500	0.976	0.972	0.972	0.967	835829	653004	181898	1352
RR096e_00744_W-R215-F7_L13_S204	1852.714	406751	970932	29297	513	0	5	19	0	0	4.000	24.000	185.000	626.000	1523.000	2694.000	0.980	0.945	0.945	0.928	405526	363870	41404	172
RR096e_00745_W-R215-G7_N13_S206	5280.928	1154675	1709812	29612	242	0	0	22	0	0	12.000	1558.200	2348.000	3536.500	5020.000	6681.000	0.990	0.989	0.989	0.987	1151365	1046366	104660	562
RR096e_00746_W-R215-H7_P13_S208	4977.746	1087687	1786792	29559	268	0	1	20	0	0	4.000	304.000	1154.000	2532.000	4456.000	7034.000	0.989	0.981	0.981	0.976	1084574	984638	99570	466
RR096e_00747_W-R215-A8_B15_S226	6816.368	1600816	2478354	29762	140	0	1	21	0	0	38.000	2190.200	3000.200	4339.000	5793.000	8674.500	0.995	0.991	0.991	0.988	1594754	1275290	317856	2980
RR096e_00748_W-R215-B8_D15_S228	3269.936	761951	1897730	29576	275	0	4	23	0	0	9.000	139.000	515.200	1829.500	3141.000	4501.000	0.989	0.979	0.979	0.960	759195	612210	146236	1124
RR096e_00749_W-R215-C8_F15_S230	6693.034	1548843	2715836	29348	543	0	5	21	0	0	3.000	986.100	2101.200	4159.500	6398.000	8753.500	0.982	0.981	0.981	0.979	1542657	1259216	280942	3830
RR096e_00750_W-R215-E8_J15_S234	3574.526	841830	2263014	29468	373	0	7	22	0	0	1.000	118.000	740.000	1899.500	3310.000	4907.000	0.986	0.974	0.974	0.956	838696	665556	172152	1598
RR096e_00751_W-R215-F8_L15_S236	1992.558	435524	1286836	29005	857	0	3	22	0	0	0.000	23.000	127.000	626.000	1574.000	2888.500	0.970	0.942	0.942	0.907	434409	392658	41356	258
RR096e_00752_W-R215-G8_N15_S238	3180.427	691373	957660	29315	482	0	0	21	0	0	0.000	90.100	596.000	1653.000	2982.000	4491.000	0.980	0.976	0.976	0.947	689466	631280	57848	300
RR096e_00753_W-R215-H8_P15_S240	2799.822	604952	1512726	29554	296	0	0	23	0	0	1.000	615.000	1026.000	1792.000	2670.000	3645.000	0.989	0.985	0.985	0.980	603317	559204	43864	152
RR096e_00754_W-R215-A9_B17_S258	14617.307	3521240	6649862	29769	132	0	2	21	0	0	30.000	4379.400	6870.400	10244.000	13836.000	18473.000	0.996	0.990	0.990	0.982	3506709	2694978	808288	6762
RR096e_00755_W-R215-B9_D17_S260	2679.678	623923	1203534	29562	291	0	4	21	0	0	4.000	320.000	686.000	1514.500	2500.000	3630.000	0.989	0.985	0.985	0.977	621887	501108	120384	566
RR096e_00756_W-R215-C9_F17_S262	1728.310	391101	601740	29564	286	0	1	23	0	0	8.000	549.000	809.000	1217.500	1659.000	2135.000	0.989	0.987	0.987	0.979	389823	331326	57854	650
RR096e_00757_W-R215-D9_H17_S264	966.216	213375	933118	29107	690	0	0	24	0	0	2.000	26.000	98.000	354.000	805.000	1408.000	0.973	0.946	0.946	0.899	212830	191256	21272	80
RR096e_00758_W-R215-E9_J17_S266	1784.821	416451	715262	29518	331	0	1	27	0	0	4.000	209.000	589.000	1186.000	1721.000	2329.500	0.987	0.981	0.981	0.968	415202	333140	81596	466
RR096e_00759_W-R215-G9_N17_S270	3750.863	819785	1934118	29545	310	0	0	20	0	0	3.000	250.000	956.000	1806.000	3083.000	5056.000	0.988	0.981	0.981	0.973	817534	741276	75856	322
RR096e_00760_W-R215-H9_P17_S272	5431.624	1181190	2796192	29775	53	0	1	27	0	0	29.000	744.000	1612.200	3110.000	4996.000	7396.500	0.996	0.990	0.990	0.988	1178306	1076336	101850	466
RR096e_00761_W-R215-A10_B19_S290	1568.227	372080	515892	29813	15	0	0	25	0	0	267.000	668.000	824.000	1095.000	1450.000	1941.000	0.997	0.996	0.996	0.996	370560	292214	77816	540
RR096e_00762_W-R215-B10_D19_S292	2883.548	670888	2512664	29803	39	0	1	17	0	3	15.000	141.000	299.000	1205.000	2333.000	3954.000	0.997	0.981	0.981	0.966	668345	544646	122752	1296
RR096e_00763_W-R215-D10_H19_S296	801.918	175247	694056	28878	942	0	5	24	0	0	2.000	21.100	107.000	301.000	683.000	1153.000	0.966	0.949	0.949	0.905	174764	158958	15544	56
RR096e_00764_W-R215-E10_J19_S298	1540.546	359971	673200	29042	811	0	3	23	0	0	0.000	45.100	299.000	831.000	1470.000	2115.000	0.971	0.961	0.961	0.933	358654	287486	70734	408
RR096e_00765_W-R215-F10_L19_S300	2645.442	582368	1008774	29645	198	0	0	23	0	0	12.000	639.000	1027.000	1696.000	2540.000	3430.000	0.991	0.987	0.987	0.980	580884	518942	61588	190
RR096e_00766_W-R215-G10_N19_S302	2917.634	636858	1508634	29429	416	0	1	20	0	0	0.000	368.000	911.000	1829.000	2777.000	3900.000	0.984	0.980	0.980	0.979	635041	578926	55792	202
RR096e_00767_W-R215-H10_P19_S304	6177.244	1340872	1712134	29694	208	0	0	21	0	0	26.000	1641.100	2586.200	4030.000	5862.000	7887.000	0.993	0.988	0.988	0.986	1336479	1234892	101154	986
RR096e_00768_W-R215-A11_B21_S322	14636.633	3527052	5944338	29845	15	0	0	27	0	0	1450.020	5085.100	6466.000	9078.500	12273.000	18019.500	0.998	0.998	0.998	0.997	3512497	2701132	808288	6294
RR096e_00769_W-R215-C11_F21_S326	1151.547	262359	365678	28845	968	0	2	25	0	0	1.000	21.000	110.000	532.000	1050.000	1628.000	0.965	0.940	0.940	0.903	261303	220088	40668	538
RR096e_00770_W-R215-D11_H21_S328	2178.353	475191	1254134	29793	61	0	0	19	0	0	18.000	337.000	669.000	1310.000	2078.000	2876.500	0.996	0.989	0.989	0.980	473802	433146	40302	214
RR096e_00771_W-R215-E11_J21_S330	3006.420	702138	970112	29699	177	0	0	25	0	0	17.000	915.200	1374.000	2113.000	2930.000	3702.000	0.993	0.983	0.983	0.982	699642	564326	134724	760
RR096e_00772_W-R215-F11_L21_S332	949.447	210580	918152	29274	522	0	2	25	0	0	0.000	37.000	123.000	297.000	730.000	1382.000	0.979	0.958	0.958	0.917	209915	185802	23860	78
RR096e_00773_W-R215-G11_N21_S334	3417.496	749756	1452338	29783	43	0	3	18	0	0	21.040	508.100	1072.200	2070.000	3168.000	4577.000	0.996	0.990	0.990	0.987	747700	674986	72346	320
RR096e_00774_W-R215-A12_B23_S354	986.773	233020	296402	29072	747	0	2	18	0	0	0.000	63.000	113.000	558.000	991.000	1382.000	0.972	0.961	0.961	0.911	232045	174526	57276	250
RR096e_00775_W-R215-B12_D23_S356	8230.462	1873134	2374726	29844	18	0	0	23	0	0	931.080	3674.100	4575.000	6021.000	7918.000	9878.500	0.998	0.997	0.997	0.996	1867229	1575016	290462	3028
RR096e_00776_W-R215-C12_F23_S358	4391.051	1023450	2320770	29819	43	0	0	18	0	0	36.000	178.000	1052.000	2238.000	4044.000	6026.000	0.997	0.991	0.991	0.966	1019178	823248	194480	2480
RR096e_00777_W-R215-D12_H23_S360	899.264	196635	783658	28694	1111	0	2	17	0	0	0.000	23.000	106.000	384.500	794.000	1284.000	0.960	0.944	0.944	0.904	196209	179328	16626	46
RR096e_00778_W-R215-E12_J23_S362	278.461	64428	314440	23507	6304	0	8	17	0	0	0.000	0.000	1.000	13.000	88.000	334.000	0.786	0.658	0.658	0.475	64179	52440	11454	88
RR096e_00779_W-R215-F12_L23_S364	1481.345	324852	1084550	28580	1234	0	1	19	0	0	2.000	12.000	101.000	503.000	1251.000	2078.000	0.956	0.930	0.930	0.901	323846	293480	30028	304
RR096e_00780_W-R215-G12_N23_S366	2320.083	505672	733198	29792	28	0	0	20	0	0	48.000	597.000	957.000	1552.000	2251.000	2983.000	0.996	0.995	0.995	0.979	504182	464268	39388	498
water_W-R214-H12_O23_S367	0.000	0	19996	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R215-A6_B11_S162	0.000	0	744	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R215-B11_D21_S324	0.000	0	774	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R215-B4_D07_S100	0.000	0	744	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R215-B7_D13_S196	0.000	0	472	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R215-C10_F19_S294	0.000	0	1212	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R215-D3_H05_S72	0.000	0	162	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R215-D8_H15_S232	0.000	0	282	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R215-F9_L17_S268	0.000	0	272	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R215-G1_N01_S14	0.038	8	6832	0	15777	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8	8	0	0
water_W-R215-G2_N03_S46	2.368	528	928	1225	28238	0	3	1	0	0	0.000	0.000	0.000	0.000	1.000	3.000	0.041	0.000	0.000	0.000	527	458	58	0
water_W-R215-H11_P21_S336	0.000	0	18952	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R215-H12_P23_S368	0.000	0	9320	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R215-H4_P07_S112	0.000	0	52858	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R217-A1_B02_S18	0.000	0	728	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R217-A2_B04_S50	0.196	48	2078	0	24643	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	48	42	4	0
water_W-R217-H10_P20_S320	0.000	0	85898	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R217-H11_P22_S352	0.000	0	1910	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R217-H12_P24_S384	0.000	0	1650	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
