sample_name	depth_avg	mapped_reads	total_reads	n_actg	n_missing	n_gap	n_ambiguous	ref_snps	ref_mnps	ref_indels	depth_q.01	depth_q.05	depth_q.1	depth_q.25	depth_q.5	depth_q.75	depth_frac_above_10x	depth_frac_above_25x	depth_frac_above_50x	depth_frac_above_100x	mapped_paired	paired_inward	paired_outward	paired_other_orientation
RR066e_02436_W-R259-A10_B19_S290	0.039	8	4944746	0	18001	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8	8	0	0
RR066e_02437_W-R259-B10_D19_S292	20759.662	4698881	8074630	29405	462	0	1	25	0	1	1.000	1916.200	4168.000	9649.000	16753.000	28795.500	0.984	0.983	0.983	0.979	4685797	4016174	667498	5384
RR066e_02438_W-R259-D10_H19_S296	387.363	84801	273990	29044	759	0	7	16	0	0	0.000	18.000	38.000	116.000	275.000	513.000	0.972	0.922	0.922	0.784	84611	77378	7048	14
RR066e_02439_W-R259-E10_J19_S298	1105.212	239180	413182	29285	543	0	0	24	0	0	2.000	98.000	237.000	469.000	877.000	1608.000	0.979	0.977	0.977	0.949	238587	223714	14604	136
RR066e_02440_W-R259-F10_L19_S300	53.728	11680	779816	9483	19818	0	2	5	0	1	0.000	0.000	0.000	0.000	0.000	20.000	0.317	0.198	0.198	0.140	11652	10752	792	0
RR066e_02441_W-R259-G10_N19_S302	1162.070	252044	516972	29762	46	0	1	23	0	1	36.000	301.000	460.000	709.000	1069.000	1506.500	0.995	0.993	0.993	0.985	251455	234602	16540	166
RR066e_02442_W-R259-A11_B21_S322	243.060	56272	10319560	16769	12564	0	6	12	0	4	0.000	0.000	0.000	0.000	50.000	390.000	0.561	0.529	0.529	0.458	56061	45744	10086	34
RR066e_02443_W-R259-B11_D21_S324	1845.938	404588	640488	29840	10	0	1	24	0	0	74.000	243.100	387.000	771.000	1406.000	2704.000	0.998	0.996	0.996	0.983	403561	366234	37156	224
RR066e_02444_W-R259-D11_H21_S328	2520.948	545908	793670	29802	46	0	0	20	0	0	343.000	666.000	910.000	1409.000	2188.000	3344.000	0.997	0.996	0.996	0.996	544435	508536	35662	376
RR066e_02445_W-R259-E11_J21_S330	21.429	4634	1080090	6981	20668	0	0	4	0	0	0.000	0.000	0.000	0.000	0.000	8.000	0.233	0.155	0.155	0.075	4615	4302	278	0
RR066e_02446_W-R259-F11_L21_S332	41.602	9007	733320	14203	15273	0	17	13	0	1	0.000	0.000	0.000	0.000	7.000	42.000	0.476	0.329	0.329	0.125	8990	8338	544	0
RR066e_02447_W-R259-H11_P21_S336	14.672	3232	101254	12645	17084	0	19	7	0	1	0.000	0.000	0.000	0.000	7.000	19.000	0.424	0.139	0.139	0.018	3227	2940	246	0
RR066e_02448_W-R259-A12_B23_S354	27.873	6103	7148568	25261	4506	0	22	15	0	0	0.000	4.000	7.000	13.000	24.000	39.000	0.846	0.395	0.395	0.005	6084	5478	548	0
RR066e_02449_W-R259-B12_D23_S356	7200.705	1614540	5524966	29450	373	0	1	16	0	0	1.000	78.000	171.000	1176.000	4099.000	10520.000	0.985	0.971	0.971	0.938	1609700	1404332	204744	924
RR066e_02450_W-R259-D12_H23_S360	1362.743	295853	1785070	29596	243	0	3	13	0	0	9.000	79.000	182.000	461.000	997.000	1917.000	0.990	0.977	0.977	0.943	295065	273650	21134	162
RR066e_02451_W-R259-E12_J23_S362	1112.736	241953	500894	29442	370	0	0	18	0	0	5.000	209.000	354.000	623.000	1004.000	1510.000	0.985	0.982	0.982	0.976	241375	225678	15480	84
RR066e_02452_W-R259-F12_L23_S364	1882.530	409190	622434	29641	211	0	0	12	0	0	11.000	397.100	592.000	998.000	1590.000	2555.000	0.991	0.989	0.989	0.989	408309	380044	27832	462
RR077e_00769_W-R261-A1_B02_S18	30106.374	6706491	6936342	29855	47	0	0	20	0	1	3004.500	11175.200	14806.200	20783.000	28621.000	38037.000	0.998	0.998	0.998	0.997	6686011	5827912	852216	8436
RR077e_00770_W-R261-A2_B04_S50	35578.824	7900906	8145384	29855	48	0	0	17	0	0	10208.220	16973.300	20006.800	25811.500	32954.000	41213.000	0.998	0.998	0.998	0.998	7876093	6910832	958542	11078
RR077e_00771_W-R261-A3_B06_S82	72044.334	15794394	16299528	29898	4	0	1	24	0	0	18872.500	31938.700	38407.400	50077.000	66624.000	86872.500	1.000	0.998	0.998	0.998	15735911	14180762	1540454	26578
RR077e_00772_W-R261-A4_B08_S114	28469.389	6359575	6753480	29816	55	0	2	22	0	1	1036.000	5751.100	9818.200	17223.500	27049.000	38992.000	0.997	0.997	0.997	0.997	6340006	5495096	839156	7572
RR077e_00773_W-R261-A5_B10_S146	26889.557	5980448	6176784	29852	46	0	2	20	0	0	1603.020	8643.100	12313.400	18896.000	26265.000	34081.500	0.998	0.998	0.998	0.997	5961467	5212656	743394	7616
RR077e_00774_W-R261-A6_B12_S178	4076.786	904195	962914	29772	38	0	13	22	0	0	34.000	152.000	443.000	988.000	2098.000	6132.500	0.997	0.991	0.991	0.961	901716	797266	103844	796
RR077e_00775_W-R261-A7_B14_S210	3781.192	830684	876610	29584	282	0	7	23	0	0	8.000	173.000	354.000	961.000	2096.000	5378.000	0.990	0.989	0.989	0.985	828566	750902	77032	656
RR077e_00776_W-R261-A8_B16_S242	26452.604	6065012	6358472	29853	47	0	2	17	0	0	5117.020	11997.100	14589.600	19687.500	25821.000	32845.000	0.998	0.997	0.997	0.997	6044267	5003808	1035572	7750
RR077e_00777_W-R261-A9_B18_S274	11526.013	2649157	3643258	29814	58	0	1	15	0	0	336.040	2452.000	3697.000	6680.500	10787.000	15574.000	0.997	0.997	0.997	0.997	2639983	2178802	459186	3328
RR077e_00778_W-R261-A10_B20_S306	12246.463	2857950	4500174	29816	56	0	1	19	0	0	433.040	3167.200	4271.000	6879.500	10941.000	16196.500	0.997	0.997	0.997	0.997	2847769	2291294	553892	3494
RR077e_00779_W-R261-A11_B22_S338	118790.788	25739954	26643020	29902	0	0	1	24	0	0	24402.420	49578.700	62665.600	87028.000	114129.000	148478.000	1.000	0.999	0.999	0.998	25631208	23693696	1909684	62954
RR077e_00780_W-R261-A12_B24_S370	12876.892	2997009	3124792	29818	42	0	2	20	0	0	3123.000	4926.100	6014.000	8411.000	11586.000	16681.500	0.997	0.997	0.997	0.997	2986307	2323432	660932	2508
RR077e_00781_W-R261-B1_D02_S20	30829.505	7178274	7897162	29837	49	0	1	24	0	1	302.260	12645.500	16679.200	22513.000	30611.000	37978.500	0.998	0.997	0.997	0.993	7158372	5833464	1321912	5300
RR077e_00782_W-R261-B2_D04_S52	25592.151	6025842	6494512	29847	50	0	2	20	0	0	3211.060	7895.700	11605.200	16891.000	23599.000	33534.000	0.998	0.998	0.998	0.997	6008379	4812910	1191984	6162
RR077e_00783_W-R261-B3_D06_S84	15893.872	3851022	4295760	29820	48	0	0	23	0	0	1540.040	4224.000	5858.000	9451.000	14632.000	20156.000	0.997	0.997	0.997	0.997	3839901	2947106	890456	3588
RR077e_00784_W-R261-B4_D08_S116	28001.042	6580110	7246606	29858	44	0	1	23	0	1	4501.200	11353.000	14655.200	20061.000	27361.000	34365.500	0.999	0.997	0.997	0.997	6558558	5275528	1279562	6164
RR077e_00785_W-R261-B5_D10_S148	39863.367	9265799	9893074	29841	52	0	2	24	0	1	453.100	15048.100	19521.200	27548.000	36937.000	50758.500	0.998	0.997	0.997	0.997	9238593	7555704	1677854	8614
RR077e_00786_W-R261-B6_D12_S180	38210.206	8779911	9378318	29836	49	0	1	23	0	0	7307.180	15700.000	20112.600	27361.500	37704.000	47388.500	0.998	0.997	0.997	0.997	8755810	7297012	1453946	9086
RR077e_00787_W-R261-B7_D14_S212	45694.072	10459644	11211088	29858	40	0	1	23	0	0	5128.040	13829.900	18519.200	28165.000	40373.000	61872.500	0.999	0.998	0.998	0.997	10429549	8752200	1671812	10956
RR077e_00788_W-R261-B8_D16_S244	40605.052	9141868	9760334	29860	43	0	0	17	0	0	8538.180	13848.800	17282.600	24269.500	36877.000	54497.500	0.999	0.998	0.998	0.998	9116300	7886330	1226248	8550
RR077e_00789_W-R261-B9_D18_S276	34235.785	7628233	8135470	29862	38	0	2	21	0	1	7999.060	13736.200	16865.200	22429.500	31181.000	44506.500	0.999	0.998	0.998	0.997	7607988	6702700	902796	5276
RR077e_00790_W-R261-B11_D22_S340	50455.918	10888504	11208270	29871	30	0	2	19	0	0	8624.240	16740.900	22276.200	33529.500	48224.000	63252.500	0.999	0.999	0.999	0.998	10858388	10130066	724614	15184
RR077e_00791_W-R261-B12_D24_S372	1260.510	280921	414902	28983	792	0	40	7	0	1	0.000	62.000	155.000	360.000	825.000	1769.000	0.971	0.969	0.969	0.923	279928	247588	31780	376
RR077e_00792_W-R261-C1_F02_S22	19409.771	4455814	4972020	29816	57	0	0	25	0	1	1095.100	3712.200	6773.000	11575.000	18525.000	26298.000	0.997	0.997	0.997	0.997	4444761	3721202	721576	3782
RR077e_00793_W-R261-C2_F04_S54	49144.324	10594651	10897598	29881	20	0	2	18	0	0	8539.180	18299.500	23008.600	33423.500	47026.000	62148.000	0.999	0.998	0.998	0.998	10564333	9855724	701112	20316
RR077e_00794_W-R261-C3_F06_S86	27433.022	6204910	6554284	29841	59	0	3	28	0	0	2489.000	9601.100	13009.000	18965.500	26756.000	35197.500	0.998	0.997	0.997	0.997	6190361	5308882	878360	5740
RR077e_00795_W-R261-C4_F08_S118	2719.308	629729	1071108	29654	138	0	27	19	0	1	12.000	173.000	335.000	970.000	2169.000	3755.500	0.994	0.988	0.988	0.975	628131	521242	106454	284
RR077e_00796_W-R261-C5_F10_S150	566.768	129586	692848	29731	43	0	16	19	0	1	15.000	27.000	35.000	57.000	133.000	548.000	0.995	0.936	0.936	0.584	129283	110034	18984	42
RR077e_00797_W-R261-C6_F12_S182	33382.009	7482379	7883030	29857	42	0	2	20	0	0	7036.320	12670.600	16028.600	22887.000	31886.000	42597.000	0.999	0.998	0.998	0.997	7463512	6503578	956778	6474
RR077e_00798_W-R261-C7_F14_S214	15798.531	3490227	3774892	29853	47	0	0	20	0	0	2554.060	5325.000	7638.200	11179.500	15553.000	20004.500	0.998	0.998	0.998	0.997	3481023	3114560	364374	3652
RR077e_00799_W-R261-C8_F16_S246	49902.824	10631114	10934294	29862	39	0	2	20	0	0	9461.100	17850.800	23947.800	35690.500	49432.000	62083.500	0.999	0.999	0.999	0.998	10605139	10114824	479486	29416
RR077e_00800_W-R261-C9_F18_S278	4882.461	1077502	1177974	29812	31	0	2	20	0	0	400.000	1146.100	1814.000	2877.000	4372.000	6516.500	0.997	0.996	0.996	0.996	1074745	965248	108892	866
RR077e_00801_W-R261-C10_F20_S310	20593.045	4467685	4597974	29847	54	0	2	19	0	0	4525.020	8323.100	10308.200	14114.000	19166.000	25236.500	0.998	0.998	0.998	0.996	4455850	4122500	332278	2576
RR077e_00802_W-R261-C11_F22_S342	8376.956	1823143	3717526	29850	19	0	1	20	0	0	310.000	1148.100	2266.000	4153.000	7191.000	11370.500	0.998	0.998	0.998	0.996	1818432	1670812	147290	912
RR077e_00803_W-R261-C12_F24_S374	9496.821	2078314	2142996	29815	38	0	0	18	0	0	1118.040	2482.100	3499.200	5258.500	7985.000	12891.000	0.997	0.997	0.997	0.996	2073099	1896062	176224	1016
RR077e_00804_W-R261-D1_H02_S24	2387.824	515423	530830	29794	22	0	0	20	0	0	313.000	793.000	1071.000	1622.000	2289.000	3010.000	0.996	0.996	0.996	0.996	514026	481544	31786	818
RR077e_00805_W-R261-D2_H04_S56	3821.411	824851	886978	29802	12	0	1	22	0	0	770.000	1377.100	1784.000	2509.000	3531.000	4789.000	0.997	0.996	0.996	0.996	822937	770334	51810	758
RR077e_00806_W-R261-D3_H06_S88	3897.852	846879	872968	29818	44	0	1	20	0	0	394.020	1078.000	1637.000	2562.500	3629.000	5059.000	0.997	0.996	0.996	0.996	844838	784982	59262	764
RR077e_00807_W-R261-D4_H08_S120	4135.938	895709	924598	29842	14	0	1	19	0	0	39.000	922.000	1555.000	2442.000	3733.000	5647.000	0.998	0.993	0.993	0.986	893950	832636	60708	1066
RR077e_00808_W-R261-D5_H10_S152	5209.443	1133316	1178656	29844	7	0	0	21	0	0	593.020	1676.000	2432.000	3578.500	4935.000	6646.500	0.998	0.997	0.997	0.996	1130844	1048408	81574	1124
RR077e_00809_W-R261-D6_H12_S184	3737.693	814040	894524	29817	10	0	0	21	0	0	321.000	907.000	1446.000	2333.000	3424.000	4892.500	0.997	0.996	0.996	0.996	812192	752298	59374	696
RR077e_00810_W-R261-D7_H14_S216	2.849	608	105992	1817	27917	0	1	0	0	0	0.000	0.000	0.000	0.000	2.000	4.000	0.061	0.000	0.000	0.000	606	564	38	0
RR077e_00811_W-R261-D8_H16_S248	4796.846	1041009	1164310	29811	17	0	0	29	0	0	211.000	1118.100	1860.000	2919.500	4422.000	6351.000	0.997	0.996	0.996	0.996	1038475	965762	71908	950
RR077e_00812_W-R261-D9_H18_S280	4947.162	1060565	1090640	29838	23	0	1	23	0	0	884.040	1576.100	1994.200	3132.000	4498.000	6015.500	0.998	0.997	0.997	0.996	1057464	1003876	53028	1052
RR077e_00813_W-R261-D10_H20_S312	3708.531	804777	832194	29840	32	0	1	24	0	0	656.000	1193.300	1603.000	2395.000	3399.000	4717.500	0.998	0.996	0.996	0.996	802906	747400	54826	836
RR077e_00814_W-R261-D11_H22_S344	4631.427	1004185	1032122	29811	53	0	1	26	0	0	151.040	660.000	1358.200	2320.500	3872.000	6256.000	0.997	0.996	0.996	0.993	1001783	934048	66970	1002
RR077e_00815_W-R261-D12_H24_S376	2571.366	557863	683692	29796	61	0	2	26	0	0	552.000	909.100	1115.000	1582.000	2291.000	3304.500	0.996	0.996	0.996	0.996	556515	517858	38308	410
RR077e_00816_W-R261-E1_J02_S26	1661.263	358950	411668	29798	49	0	0	21	0	0	178.000	516.000	706.000	1085.000	1561.000	2177.000	0.996	0.996	0.996	0.996	358076	335916	21702	404
RR077e_00817_W-R261-E2_J04_S58	2894.618	625104	646826	29801	51	0	3	23	0	0	645.000	1156.000	1417.000	1955.000	2668.000	3494.000	0.997	0.996	0.996	0.996	623443	585900	36862	450
RR077e_00818_W-R261-E3_J06_S90	941.392	203072	353918	29781	34	0	1	24	0	0	161.000	332.000	435.000	632.000	878.000	1170.000	0.996	0.996	0.996	0.994	202546	190784	11576	178
RR077e_00819_W-R261-E4_J08_S122	1930.076	417665	428418	29789	48	0	0	24	0	0	163.000	533.100	856.000	1327.000	1867.000	2441.000	0.996	0.996	0.996	0.994	416674	390736	25508	384
RR077e_00820_W-R261-E5_J10_S154	2335.769	507227	526114	29844	31	0	0	25	0	1	44.000	779.000	1093.000	1619.000	2248.000	2978.000	0.998	0.997	0.997	0.986	506134	471242	34850	456
RR077e_00821_W-R261-E6_J12_S186	4695.563	993438	1033398	29820	8	0	4	20	0	0	658.000	1457.100	2303.000	3234.000	4365.000	5819.000	0.997	0.996	0.996	0.996	989516	960932	27096	1678
RR077e_00822_W-R261-E7_J14_S218	1646.390	352206	399532	29840	26	0	1	23	0	0	328.000	540.000	650.000	1019.000	1517.000	2110.500	0.998	0.998	0.998	0.997	350997	333500	17342	384
RR077e_00823_W-R261-E8_J16_S250	1834.861	398115	825622	29804	6	0	1	15	0	0	35.000	233.000	450.000	846.000	1513.000	2555.000	0.997	0.993	0.993	0.975	397112	372434	24338	286
RR077e_00824_W-R261-E9_J18_S282	1680.298	364076	373802	29798	84	0	0	18	0	0	408.000	673.000	827.000	1154.000	1604.000	2082.000	0.996	0.996	0.996	0.996	363245	339482	23338	318
RR077e_00825_W-R261-E10_J20_S314	2851.325	610974	625218	29791	62	0	2	23	0	0	568.020	999.000	1248.000	1825.000	2571.000	3488.000	0.996	0.996	0.996	0.996	609542	579132	29668	482
RR077e_00826_W-R261-E11_J22_S346	2570.934	558148	632592	29807	41	0	1	19	0	0	122.000	793.100	1210.200	1815.000	2425.000	3269.000	0.997	0.996	0.996	0.993	556801	520352	36146	176
RR077e_00827_W-R261-E12_J24_S378	2701.509	591156	624620	29804	12	0	0	28	0	0	114.000	757.000	1037.000	1733.000	2574.000	3532.000	0.997	0.996	0.996	0.991	589812	551746	37780	172
RR077e_00828_W-R261-F1_L02_S28	1734.207	376562	386852	29827	23	0	0	29	0	1	158.000	588.100	794.000	1198.500	1664.000	2174.000	0.997	0.996	0.996	0.995	375643	348684	26594	556
RR077e_00829_W-R261-F2_L04_S60	1953.753	423888	437790	29791	63	0	0	16	0	0	458.000	772.000	958.000	1359.000	1859.000	2411.000	0.996	0.996	0.996	0.996	422966	394534	27934	376
RR077e_00830_W-R261-F3_L06_S92	1832.338	397879	413106	29836	65	0	2	23	0	0	394.000	704.100	906.000	1261.000	1713.000	2254.000	0.998	0.997	0.997	0.996	396929	368910	27820	450
RR077e_00831_W-R261-F4_L08_S124	1948.023	422215	436416	29812	49	0	1	24	0	0	417.000	754.100	933.000	1322.000	1814.000	2420.500	0.997	0.996	0.996	0.996	421226	393758	26938	396
RR077e_00832_W-R261-F5_L10_S156	2005.648	434142	449408	29806	17	0	0	23	0	0	426.020	714.000	970.000	1395.000	1862.000	2538.000	0.997	0.996	0.996	0.996	433094	405922	26770	268
RR077e_00833_W-R261-F6_L12_S188	1896.166	407613	422192	29789	64	0	2	17	0	0	357.020	662.000	823.000	1201.000	1712.000	2339.000	0.996	0.996	0.996	0.996	406041	384764	20662	438
RR077e_00834_W-R261-F7_L14_S220	2598.781	565140	581510	29837	17	0	0	23	0	2	631.000	1020.100	1328.000	1770.500	2428.000	3224.000	0.998	0.996	0.996	0.996	563874	524828	38754	394
RR077e_00835_W-R261-F8_L16_S252	2638.609	572845	598368	29847	6	0	2	23	0	1	149.000	528.000	823.000	1304.000	2205.000	3677.000	0.998	0.997	0.997	0.996	571636	533580	37878	448
RR077e_00836_W-R261-F9_L18_S284	2064.906	447283	472764	29793	71	0	1	26	0	0	249.040	626.100	953.000	1424.000	1994.000	2608.000	0.996	0.996	0.996	0.996	446288	417034	28958	238
RR077e_00837_W-R261-F10_L20_S316	2585.070	560463	584456	29802	48	0	3	17	0	0	678.000	1111.000	1354.000	1837.000	2438.000	3129.000	0.997	0.996	0.996	0.996	559123	521610	37120	290
RR077e_00838_W-R261-F11_L22_S348	1720.668	372372	382522	29847	9	0	1	23	0	1	382.000	685.000	860.000	1188.500	1640.000	2121.000	0.998	0.997	0.997	0.996	371555	346962	24472	298
RR077e_00839_W-R261-F12_L24_S380	1921.449	415883	528210	29790	75	0	1	17	0	0	43.000	418.000	652.000	1139.000	1789.000	2624.000	0.996	0.994	0.994	0.983	414819	392482	22018	194
RR077e_00840_W-R261-G1_N02_S30	1865.606	404580	415956	29795	25	0	0	20	0	0	181.020	555.100	774.000	1196.000	1691.000	2406.500	0.996	0.996	0.996	0.995	403685	376726	26620	288
RR077e_00841_W-R261-G2_N04_S62	1881.086	407612	418956	29834	23	0	0	28	0	0	333.000	658.000	867.000	1220.000	1715.000	2376.000	0.998	0.996	0.996	0.996	406655	379032	27304	280
RR077e_00842_W-R261-G3_N06_S94	1.077	236	15006	152	28879	0	1	1	0	0	0.000	0.000	0.000	0.000	0.000	2.000	0.005	0.000	0.000	0.000	236	210	26	0
RR077e_00843_W-R261-G4_N08_S126	2827.598	616252	658696	29802	15	0	1	28	0	0	125.000	534.000	821.000	1506.000	2664.000	3892.000	0.997	0.996	0.996	0.993	614834	569404	45016	464
RR077e_00844_W-R261-G5_N10_S158	2796.954	608264	624836	29801	16	0	0	29	0	0	104.000	714.000	972.000	1646.000	2679.000	3743.000	0.997	0.996	0.996	0.990	606942	565736	40668	564
RR077e_00845_W-R261-G6_N12_S190	1705.910	368660	378136	29808	52	0	1	27	0	0	412.020	662.000	847.000	1163.000	1609.000	2109.500	0.997	0.996	0.996	0.996	367821	343952	23396	376
RR077e_00846_W-R261-G7_N14_S222	2454.951	533915	548078	29801	49	0	3	17	0	0	524.020	866.000	1201.000	1721.000	2354.000	3000.000	0.997	0.996	0.996	0.996	532816	495814	36612	204
RR077e_00847_W-R261-G8_N16_S254	2474.682	537137	551574	29823	57	0	1	21	0	0	632.020	1025.100	1247.000	1704.000	2329.000	3041.000	0.997	0.996	0.996	0.996	535866	500094	35274	292
RR077e_00848_W-R261-G9_N18_S286	2227.654	483119	509584	29797	56	0	1	26	0	0	430.060	817.000	1085.200	1549.000	2150.000	2776.000	0.996	0.996	0.996	0.996	482132	449878	31870	226
RR077e_00849_W-R261-G10_N20_S318	2469.001	523639	571456	29829	19	0	2	18	0	0	329.020	651.000	962.000	1489.500	2275.000	3235.000	0.998	0.997	0.997	0.996	521862	503328	18134	540
RR077e_00850_W-R261-G11_N22_S350	3404.181	735184	379146	29833	26	0	3	22	0	0	769.020	1318.000	1619.200	2250.000	3135.000	4179.500	0.998	0.996	0.996	0.996	733184	689630	42932	322
RR077e_00851_W-R261-G12_N24_S382	534.421	115980	118922	29773	37	0	14	28	0	0	46.000	227.100	293.000	398.000	529.000	660.000	0.996	0.995	0.995	0.979	115678	109020	6396	22
RR077e_00853_W-R261-H2_P04_S64	2477.880	540290	576172	29574	239	0	1	22	0	1	9.000	192.000	432.000	1086.000	2099.000	3576.000	0.989	0.987	0.987	0.969	539101	501114	37734	334
RR077e_00854_W-R261-H3_P06_S96	2068.041	449171	462260	29793	58	0	0	18	0	0	399.000	804.000	1021.000	1409.000	1973.000	2573.000	0.996	0.996	0.996	0.996	448134	417066	30774	198
RR077e_00855_W-R261-H4_P08_S128	1549.939	336845	349068	29799	59	0	3	25	0	0	330.000	592.000	770.000	1047.000	1474.000	1917.500	0.997	0.996	0.996	0.996	336028	312792	22888	162
RR077e_00856_W-R261-H5_P10_S160	2296.233	499485	589742	29788	26	0	0	22	0	0	71.000	448.000	680.200	1213.000	2165.000	3168.000	0.996	0.996	0.996	0.986	498371	463554	34544	230
RR077e_00857_W-R261-H6_P12_S192	2124.281	460845	476416	29775	69	0	1	18	0	0	138.000	580.000	851.000	1341.000	2012.000	2825.000	0.996	0.996	0.996	0.994	459703	428386	30744	548
RR077e_00858_W-R261-H7_P14_S224	3071.931	667822	691238	29841	55	0	1	19	0	0	717.080	1229.000	1570.000	2068.000	2831.000	3792.000	0.998	0.997	0.997	0.996	666163	619954	45936	190
RR077e_00859_W-R261-H8_P16_S256	3129.460	683072	705946	29828	27	0	2	31	0	0	191.000	1166.100	1586.000	2199.000	3038.000	3881.000	0.998	0.996	0.996	0.994	681570	631328	49934	218
RR077e_00860_W-R261-H9_P18_S288	2654.830	577354	594494	29802	14	0	0	21	0	0	358.000	925.000	1266.000	1836.000	2581.000	3315.000	0.997	0.996	0.996	0.996	576025	535920	39652	226
RR077e_00861_W-R261-H10_P20_S320	2601.337	567119	586120	29802	47	0	2	23	0	0	138.020	760.000	1172.000	1838.500	2516.000	3336.000	0.997	0.996	0.996	0.994	565916	524352	41312	342
RR077e_00862_W-R261-H11_P22_S352	2809.809	609699	630578	29804	14	0	0	31	0	0	294.000	857.000	1277.000	1930.500	2653.000	3601.000	0.997	0.996	0.996	0.996	608502	568970	39176	236
RR077e_00863_W-R261-H12_P24_S384	752.966	163587	171396	29784	57	0	3	31	0	1	56.000	190.000	260.000	381.000	656.000	1059.000	0.996	0.994	0.994	0.985	163163	153098	9758	92
RR096e_01379_W-R258-A1_A01_S1	6432.733	1407113	2015874	29818	10	0	0	22	0	0	66.020	1296.100	1885.000	3210.000	5236.000	8385.500	0.997	0.993	0.993	0.989	1403193	1273380	128400	1580
RR096e_01380_W-R258-B1_C01_S3	19405.396	4415030	5171620	29860	42	0	1	30	0	0	190.000	7363.600	9619.400	13046.500	17904.000	24606.000	0.999	0.998	0.998	0.995	4400233	3683934	713138	5578
RR096e_01381_W-R258-C1_E01_S5	59.736	13925	3060650	27672	2133	0	10	19	0	0	1.000	6.000	12.000	25.000	47.000	87.000	0.926	0.682	0.682	0.192	13891	11278	2452	8
RR096e_01382_W-R258-D1_G01_S7	2538.604	549608	1260456	29694	167	0	42	23	0	0	14.000	612.000	944.200	1478.500	2235.000	3352.000	0.994	0.989	0.989	0.989	547928	508620	38800	642
RR096e_01383_W-R258-E1_I01_S9	1214.874	263160	358302	29783	22	0	0	16	0	0	102.020	366.100	490.000	738.000	1077.000	1574.000	0.996	0.996	0.996	0.991	262427	244680	17370	300
RR096e_01384_W-R258-F1_K01_S11	658.236	142438	215638	29305	491	0	1	22	0	0	1.000	127.000	241.000	415.000	601.000	861.000	0.980	0.980	0.980	0.965	142075	132760	9084	100
RR096e_01385_W-R258-G1_M01_S13	392.873	85128	230306	29058	731	0	0	20	0	0	0.000	16.000	43.000	134.000	296.000	562.000	0.972	0.917	0.917	0.797	84918	79318	5374	26
RR096e_01386_W-R258-H1_O01_S15	1097.661	238606	419118	29559	292	0	0	22	0	0	7.000	437.000	568.000	781.000	1052.000	1353.000	0.988	0.987	0.987	0.980	237981	221840	15946	98
RR096e_01387_W-R258-A2_A03_S33	11578.678	2525832	3317138	29775	91	0	0	25	0	1	40.000	2751.000	4444.000	7542.000	11046.000	15042.000	0.996	0.991	0.991	0.986	2518777	2294502	221730	3180
RR096e_01388_W-R258-B2_C03_S35	27450.239	6234544	9709010	29802	97	0	1	31	0	0	96.020	6885.100	11362.600	17929.500	25683.000	36463.000	0.997	0.995	0.995	0.990	6213943	5248246	961322	6454
RR096e_01389_W-R258-C2_E03_S37	9330.994	2220858	3857642	29573	248	0	3	21	0	0	2.000	887.000	2162.000	4767.000	8020.000	12652.000	0.989	0.989	0.989	0.981	2213559	1749642	462604	2296
RR096e_01390_W-R258-D2_G03_S39	6435.266	1395307	1809244	29591	265	0	1	22	0	0	6.000	1075.000	2119.200	3675.500	5730.000	8658.500	0.990	0.988	0.988	0.981	1391699	1292552	98642	806
RR096e_01391_W-R258-F2_K03_S43	24.263	5264	940900	14147	15614	0	11	11	0	2	0.000	0.000	0.000	0.000	8.000	33.000	0.474	0.272	0.272	0.042	5248	4814	368	0
RR096e_01392_W-R258-G2_M03_S45	1014.668	219916	661080	29303	511	0	0	20	0	0	0.000	197.000	364.000	613.000	954.000	1339.000	0.980	0.980	0.980	0.975	219352	204796	14238	148
RR096e_01393_W-R258-H2_O03_S47	771.411	167533	256458	29582	265	0	0	27	0	0	9.000	224.000	335.000	515.500	722.000	976.000	0.989	0.981	0.981	0.979	167103	155246	11560	168
RR096e_01394_W-R258-A3_A05_S65	42903.158	9326418	12485556	29899	2	0	2	21	0	0	274.120	13361.000	20271.200	28573.500	39774.000	54066.500	1.000	0.999	0.999	0.998	9295757	8543208	750306	17724
RR096e_01395_W-R258-B3_C05_S67	4113.326	925046	2845460	28893	969	0	4	27	0	0	2.000	21.000	117.000	542.000	1917.000	5667.500	0.966	0.948	0.948	0.910	921267	795084	125374	1020
RR096e_01396_W-R258-C3_E05_S69	15523.360	3502785	4563898	29775	122	0	2	23	0	0	30.000	1621.500	4350.000	9343.000	14641.000	20853.000	0.996	0.991	0.991	0.976	3488940	3076720	411490	3030
RR096e_01397_W-R258-D3_G05_S71	4807.832	1040342	1401876	29837	15	0	2	19	0	0	253.000	1424.100	2004.000	2960.500	4342.000	6227.000	0.998	0.996	0.996	0.996	1037599	967636	69446	684
RR096e_01398_W-R258-E3_I05_S73	1175.543	254550	422544	29787	55	0	1	30	0	0	38.000	365.000	513.000	759.000	1071.000	1511.000	0.996	0.992	0.992	0.989	253885	237144	16464	194
RR096e_01399_W-R258-F3_K05_S75	1125.505	243744	581364	29512	331	0	2	33	0	1	1.000	297.000	433.000	683.000	1002.000	1464.000	0.987	0.987	0.987	0.979	243146	226876	16002	116
