sample_name	depth_avg	mapped_reads	total_reads	n_actg	n_missing	n_gap	n_ambiguous	ref_snps	ref_mnps	ref_indels	depth_q.01	depth_q.05	depth_q.1	depth_q.25	depth_q.5	depth_q.75	depth_frac_above_10x	depth_frac_above_25x	depth_frac_above_50x	depth_frac_above_100x	mapped_paired	paired_inward	paired_outward	paired_other_orientation
RR075e_00868_W-R219-E3_J05_S458	4204.141	1150076	4537154	29813	13	0	2	22	0	0	37.040	305.000	611.000	1563.000	3306.000	5613.000	0.997	0.991	0.991	0.981	1143865	740444	403190	572
RR075e_00869_W-R219-F3_L05_S460	20180.573	5008259	6183656	29855	47	0	1	20	0	0	4719.100	8353.000	10350.200	14014.500	19263.000	24482.000	0.998	0.998	0.998	0.997	4985398	3678002	1306114	3732
RR075e_00870_W-R219-G3_N05_S462	13909.733	3545211	5811648	29814	52	0	0	15	0	0	122.000	2512.000	4221.000	8169.000	13064.000	19139.500	0.997	0.997	0.997	0.994	3527608	2497868	1028638	2024
RR075e_00871_W-R219-H3_P05_S464	21920.166	5520630	11048644	29820	82	0	1	20	0	0	365.000	5692.100	8838.000	14139.000	20953.000	28998.500	0.997	0.997	0.997	0.997	5494729	3966210	1527284	2174
RR075e_00872_W-R219-A4_B07_S482	21433.150	5277746	7357344	29822	80	0	1	20	0	0	821.080	6374.400	9347.000	14543.500	20657.000	27290.500	0.997	0.997	0.997	0.997	5253547	3915960	1336788	2628
RR075e_00873_W-R219-B4_D07_S484	3291.108	862668	4831100	29158	668	0	2	18	0	0	2.000	18.000	39.000	315.000	1488.000	4555.000	0.975	0.915	0.915	0.838	858093	586636	270990	668
RR075e_00874_W-R219-C4_F07_S486	6646.455	1781270	4327956	29811	54	0	3	24	0	0	56.000	678.000	1296.000	2881.000	5693.000	9146.000	0.997	0.997	0.997	0.981	1771826	1184862	586712	1060
RR075e_00875_W-R219-D4_H07_S488	20236.739	5210290	7183648	29817	63	0	1	21	0	0	516.000	6252.100	8872.400	13965.500	19561.000	26224.500	0.997	0.997	0.997	0.997	5184812	3632018	1552282	2644
RR075e_00876_W-R219-E4_J07_S490	16953.014	4293517	6519860	29850	48	0	1	23	0	0	219.400	3436.100	6160.400	10869.500	16159.000	22699.500	0.998	0.997	0.997	0.994	4272502	3058852	1212738	2408
RR075e_00877_W-R219-F4_L07_S492	10483.720	2627725	7202566	29784	58	0	1	20	0	0	16.000	222.000	933.000	3326.000	8444.000	15618.000	0.996	0.977	0.977	0.962	2614960	1899396	714572	1720
RR075e_00878_W-R219-G4_N07_S494	17398.727	4431474	6675246	29844	57	0	0	20	0	0	208.020	5213.600	7421.000	11434.000	16856.000	22850.000	0.998	0.997	0.997	0.995	4410030	3135092	1274004	2308
RR075e_00879_W-R219-H4_P07_S496	17336.162	4411171	5802574	29851	49	0	3	20	0	0	2039.020	7269.000	8913.600	12298.000	16326.000	20895.000	0.998	0.998	0.998	0.997	4392442	3121688	1270142	1874
RR075e_00880_W-R219-A5_B09_S514	23260.649	5785648	7888302	29859	43	0	1	19	0	0	3323.040	7349.000	9633.600	14595.500	20871.000	30444.500	0.999	0.998	0.998	0.997	5759008	4235910	1522142	2982
RR075e_00881_W-R219-B5_D09_S516	9486.328	2430481	7024738	29813	41	0	1	20	0	0	57.000	520.000	1139.000	3328.000	7271.000	13203.500	0.997	0.996	0.996	0.981	2418787	1703676	714070	1626
RR075e_00882_W-R219-C5_F09_S518	3839.083	1046806	2810672	29844	10	0	3	20	0	0	117.000	387.000	604.000	1506.000	3312.000	5062.000	0.998	0.998	0.998	0.994	1041416	677270	363788	398
RR075e_00883_W-R219-D5_H09_S520	22741.406	5745687	7791198	29855	47	0	1	20	0	0	4757.040	7726.100	9685.600	13530.500	19599.000	30625.500	0.998	0.997	0.997	0.997	5717767	4109942	1606216	3198
RR075e_00884_W-R219-E5_J09_S522	1731.485	460312	1352800	29100	712	0	3	33	0	0	0.000	47.000	162.000	578.000	1411.000	2423.000	0.973	0.964	0.964	0.927	457075	311970	144810	174
RR075e_00885_W-R219-F5_L09_S524	13116.408	3386458	4902522	29599	297	0	3	34	0	0	8.020	2646.200	5237.000	8575.500	12682.000	17240.500	0.990	0.988	0.988	0.980	3370322	2352876	1016736	1352
RR075e_00886_W-R219-G5_N09_S526	16120.778	4153282	6259692	29553	311	0	2	35	0	0	6.000	1856.000	4936.200	9941.500	15330.000	21466.000	0.988	0.985	0.985	0.979	4133098	2886572	1245364	2274
RR075e_00887_W-R219-H5_P09_S528	17493.488	4517649	7661062	29848	52	0	2	20	0	0	229.620	2948.200	5223.000	8258.000	13456.000	24363.500	0.998	0.998	0.998	0.991	4495564	3141522	1353768	1898
RR075e_00888_W-R219-A6_B11_S546	24073.744	6100078	8024112	29858	44	0	1	20	0	0	5910.020	10114.100	12760.200	16961.500	23134.000	29398.000	0.999	0.998	0.998	0.998	6071295	4346642	1724172	3368
RR075e_00889_W-R219-B6_D11_S548	354.686	93331	1348356	26200	3530	0	12	19	0	0	0.000	2.000	7.000	32.000	139.000	447.000	0.877	0.758	0.758	0.577	92666	64264	28164	34
RR075e_00890_W-R219-C6_F11_S550	8947.806	2399927	4425448	29727	96	0	2	15	0	0	18.000	287.000	1393.000	3985.500	7904.000	12719.500	0.994	0.984	0.984	0.976	2387432	1588446	798380	1676
RR075e_00891_W-R219-D6_H11_S552	6231.154	1712298	2943896	29815	14	0	1	21	0	0	122.080	924.100	1455.200	2984.000	5947.000	8417.000	0.997	0.997	0.997	0.990	1703427	1097164	605858	886
RR075e_00892_W-R219-E6_J11_S554	11787.705	2990151	4012784	29850	16	0	0	18	0	0	74.020	3596.000	5591.200	8142.000	11508.000	14857.500	0.998	0.995	0.995	0.989	2980217	2141770	837716	1954
RR075e_00893_W-R219-F6_L11_S556	8243.353	2201559	4725918	29682	137	0	1	28	0	0	20.000	484.000	1451.000	3490.500	6867.000	10926.500	0.993	0.989	0.989	0.982	2190472	1460356	729602	1058
RR075e_00894_W-R219-G6_N11_S558	0.010	2	3220890	0	188	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	2	0	0
RR075e_00895_W-R219-H6_P11_S560	139.850	38478	3524988	22681	7075	0	14	18	0	0	0.000	0.000	0.000	11.000	71.000	172.000	0.759	0.657	0.657	0.413	38256	24508	13576	12
RR075e_00896_W-R219-A7_B13_S578	7359.711	1981933	4510044	29799	56	0	1	18	0	0	48.000	323.100	748.200	2150.000	5046.000	11000.000	0.997	0.995	0.995	0.976	1971404	1302430	668676	1042
RR075e_00897_W-R219-B7_D13_S580	3941.873	1052776	6464702	29174	679	0	1	20	0	0	0.000	33.000	107.000	509.000	1767.000	5250.000	0.976	0.954	0.954	0.905	1046984	700258	346272	696
RR075e_00898_W-R219-C7_F13_S582	9738.781	2648762	5050426	29816	11	0	0	20	0	0	77.000	1198.000	1872.000	3677.000	7479.000	12970.000	0.997	0.997	0.997	0.988	2634772	1721930	912154	1146
RR075e_00899_W-R219-D7_H13_S584	3671.063	1005656	2520532	29787	30	0	1	19	0	0	77.000	365.000	828.000	1821.500	3385.000	4993.000	0.997	0.996	0.996	0.990	1000323	646324	353728	418
RR075e_00900_W-R219-E7_J13_S586	19761.603	5099617	7325426	29817	50	0	0	23	0	0	283.260	4336.000	7385.400	12542.000	19068.000	26308.500	0.997	0.997	0.997	0.995	5075159	3531244	1542858	2432
RR075e_00901_W-R219-F7_L13_S588	3649.326	977960	2572938	29717	106	0	2	23	0	0	17.000	138.000	353.000	1083.000	2467.000	4857.500	0.994	0.985	0.985	0.960	972845	646498	325980	410
RR075e_00902_W-R219-G7_N13_S590	18611.086	4708355	6850418	29847	23	0	1	23	0	0	391.080	6100.100	8558.400	12457.500	17812.000	23403.500	0.998	0.997	0.997	0.997	4686777	3365708	1320076	1850
RR075e_00903_W-R219-H7_P13_S592	6375.355	1601730	2418604	29732	129	0	1	19	0	0	12.000	552.000	1746.200	3847.000	6146.000	8736.000	0.994	0.982	0.982	0.981	1594227	1157214	436610	722
RR075e_00904_W-R219-A8_B15_S610	6144.178	1557659	7027858	29580	289	0	4	20	0	0	9.000	102.000	259.000	1418.500	4503.000	9148.000	0.989	0.980	0.980	0.950	1550338	1106838	442926	1210
RR075e_00905_W-R219-B8_D15_S612	19641.886	5091332	6551936	29854	47	0	2	20	0	0	4452.000	7807.600	9893.200	13213.500	17727.000	25504.000	0.998	0.998	0.998	0.998	5067383	3505926	1560722	2516
RR075e_00906_W-R219-C8_F15_S614	0.000	0	2672548	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR075e_00907_W-R219-D8_H15_S616	15351.849	3941968	5505602	29836	62	0	1	16	0	0	30.000	2847.300	5550.600	9972.500	15215.000	20092.000	0.998	0.990	0.990	0.989	3923026	2753008	1168998	2204
RR075e_00908_W-R219-E8_J15_S618	6672.530	1783663	3835436	29815	20	0	0	21	0	0	55.000	485.000	1354.000	3079.000	5716.000	9326.000	0.997	0.991	0.991	0.987	1774420	1184462	589540	1274
RR075e_00909_W-R219-F8_L15_S620	18990.823	4658421	5988930	29820	73	0	0	21	0	0	619.000	6751.000	9101.000	13104.000	18276.000	24003.500	0.997	0.997	0.997	0.997	4636998	3475840	1160454	2362
RR075e_00910_W-R219-G8_N15_S622	3454.272	927407	3765198	29715	106	0	0	21	0	0	16.000	196.000	405.000	1244.000	2711.000	4980.000	0.994	0.985	0.985	0.965	922754	611156	311264	462
RR075e_00911_W-R219-H8_P15_S624	6291.399	1714459	3869166	29808	64	0	1	20	0	0	137.300	896.000	1356.000	2852.000	5211.000	8916.500	0.997	0.997	0.997	0.990	1705353	1108432	596504	718
RR075e_00912_W-R219-A9_B17_S642	14082.497	3510012	5699984	29716	178	0	5	34	0	0	24.000	2147.100	5160.000	8982.000	13546.000	18887.000	0.994	0.989	0.989	0.983	3493839	2558536	935006	2348
RR075e_00913_W-R219-B9_D17_S644	10387.753	2689546	5396714	29801	62	0	2	25	0	0	22.000	1158.000	2552.000	5056.000	8881.000	13949.000	0.997	0.989	0.989	0.981	2676345	1861092	814562	1754
RR075e_00914_W-R219-C9_F17_S646	5168.025	1347714	3660108	29348	499	0	2	33	0	0	0.000	179.000	609.000	1924.500	3872.000	7269.000	0.982	0.973	0.973	0.957	1341095	920686	419942	914
RR075e_00915_W-R219-D9_H17_S648	1049.787	288718	1312288	29602	197	0	17	21	0	0	10.000	38.000	74.000	207.000	723.000	1493.000	0.991	0.956	0.956	0.862	287260	184312	102712	72
RR075e_00916_W-R219-E9_J17_S650	12829.090	3242420	4105826	29851	50	0	0	26	0	0	882.040	4685.200	6264.000	9003.000	12481.000	16025.000	0.998	0.997	0.997	0.997	3227393	2323904	903206	962
RR075e_00917_W-R219-F9_L17_S652	17941.612	4453432	6081840	29818	49	0	0	21	0	0	412.020	5314.100	8160.200	12282.000	17272.000	22891.000	0.997	0.997	0.997	0.997	4434542	3273126	1160376	2606
RR075e_00918_W-R219-G9_N17_S654	3810.774	1034760	3191944	29812	54	0	1	22	0	0	66.120	331.000	557.000	1551.000	3287.000	5380.500	0.997	0.994	0.994	0.989	1029376	672048	356952	412
RR075e_00919_W-R219-H9_P17_S656	870.838	235892	2757618	27752	2051	0	13	25	0	0	0.000	4.000	22.000	113.000	495.000	1095.000	0.930	0.886	0.886	0.772	234606	153284	81074	82
RR075e_00920_W-R219-A10_B19_S674	20943.208	5200725	7347276	29847	56	0	0	21	0	0	2065.040	6746.200	9893.000	14312.000	20385.000	26234.000	0.998	0.997	0.997	0.997	5178802	3812876	1365208	2456
RR075e_00921_W-R219-B10_D19_S676	13687.295	3482342	4339946	29856	46	0	1	26	0	0	2259.020	4577.100	6631.200	9275.000	13137.000	17202.000	0.998	0.998	0.998	0.997	3466144	2468068	998278	1630
RR075e_00922_W-R219-C10_F19_S678	4410.161	1181099	4483076	29752	70	0	4	21	0	0	45.020	181.000	305.000	1074.000	3043.000	5990.000	0.995	0.993	0.993	0.972	1174723	777730	396470	768
RR075e_00923_W-R219-D10_H19_S680	24733.911	6099844	7513016	29820	80	0	1	17	0	0	2978.280	6616.100	9810.200	15141.000	21665.000	32596.500	0.997	0.997	0.997	0.997	6072302	4522058	1548614	3362
RR075e_00924_W-R219-E10_J19_S682	19364.695	4978669	7114486	29845	54	0	1	21	0	0	538.000	7134.100	9432.000	13467.000	18954.000	24331.000	0.998	0.997	0.997	0.997	4954296	3476502	1476706	2458
RR075e_00925_W-R219-F10_L19_S684	19432.758	4864652	9107002	29816	41	0	0	21	0	0	216.120	3636.500	6647.400	11872.000	18021.000	26545.000	0.997	0.997	0.997	0.996	4842118	3523586	1317366	2346
RR075e_00926_W-R219-G10_N19_S686	4091.200	1094077	4738328	28860	956	0	5	22	0	0	0.000	14.000	69.000	504.000	2403.000	6061.500	0.965	0.928	0.928	0.866	1088472	725988	362046	590
RR075e_00927_W-R219-H10_P19_S688	14545.977	3864026	6133454	29837	48	0	2	21	0	0	204.320	2661.100	5020.000	8714.000	13361.000	19437.000	0.998	0.997	0.997	0.991	3844501	2584284	1259232	1840
RR075e_00928_W-R219-A11_B21_S706	20885.972	5248609	7011542	29851	48	0	0	23	0	0	361.020	5572.400	8806.600	14112.500	20028.000	27239.500	0.998	0.998	0.998	0.997	5224286	3785880	1437560	2938
RR075e_00929_W-R219-B11_D21_S708	2689.142	692648	3770844	29769	53	0	9	20	0	0	25.000	98.100	174.000	601.000	1865.000	3691.000	0.996	0.985	0.985	0.949	689293	479638	209378	384
RR075e_00930_W-R219-C11_F21_S710	22006.229	5437660	7663518	29820	82	0	0	20	0	0	481.000	4990.000	7602.000	12753.000	19683.000	28969.000	0.997	0.997	0.997	0.997	5413173	4016360	1395326	2750
RR075e_00931_W-R219-D11_H21_S712	1339.556	367310	2375510	29627	185	0	4	20	0	0	10.000	71.000	153.000	460.000	1062.000	1955.000	0.991	0.979	0.979	0.931	365449	235980	129224	94
RR075e_00932_W-R219-E11_J21_S714	19303.320	4948083	7649818	29789	106	0	8	26	0	0	26.000	4477.000	7938.600	12836.000	18717.000	24652.500	0.996	0.989	0.989	0.989	4923984	3467998	1454696	2218
RR075e_00933_W-R219-F11_L21_S716	8321.715	2210280	6514684	29815	10	0	0	21	0	0	101.000	669.200	1373.000	3479.000	7121.000	11626.500	0.997	0.997	0.997	0.990	2199205	1477312	721030	1392
RR075e_00934_W-R219-G11_N21_S718	18214.488	4736742	7433714	29855	48	0	0	20	0	0	348.160	6561.600	9007.200	12771.500	17400.000	22616.000	0.998	0.998	0.998	0.998	4714196	3257562	1456268	2108
RR075e_00935_W-R219-H11_P21_S720	14502.854	3800228	5737724	29818	48	0	0	27	0	0	91.000	2777.000	5246.400	9010.000	13959.000	19523.000	0.997	0.997	0.997	0.987	3781697	2582230	1198890	1670
RR075e_00936_W-R219-A12_B23_S738	15772.504	4048193	6738918	29815	49	0	3	21	0	0	248.020	2126.300	4308.000	8934.500	14397.000	20938.000	0.997	0.997	0.997	0.997	4028490	2828570	1199056	2266
RR075e_00937_W-R219-B12_D23_S740	17276.297	4327418	6501472	29760	131	0	2	27	0	0	39.000	2855.300	5827.800	10111.000	16623.000	22854.500	0.995	0.993	0.993	0.987	4306841	3136596	1169308	2892
RR075e_00938_W-R219-C12_F23_S742	3239.150	850569	2349244	29318	503	0	0	33	0	0	0.000	313.000	599.200	1391.500	2854.000	4720.500	0.981	0.979	0.979	0.971	846365	577830	268178	410
RR075e_00939_W-R219-D12_H23_S744	18354.933	4607505	6615160	29753	149	0	1	34	0	0	62.000	3692.900	6820.000	11868.000	17861.000	23843.000	0.995	0.993	0.993	0.983	4586392	3326970	1258278	2790
RR075e_00940_W-R219-E12_J23_S746	15013.154	3842849	6823738	29564	316	0	2	33	0	0	8.000	2255.100	4515.000	8787.500	14122.000	20275.500	0.989	0.981	0.981	0.980	3823978	2695214	1127422	2296
RR075e_00941_W-R219-F12_L23_S748	11220.762	2914109	5184448	29330	492	0	2	33	0	0	0.000	367.000	1416.000	4870.500	9917.000	15651.000	0.981	0.980	0.980	0.966	2899750	2010708	888226	1582
RR075e_00942_W-R219-G12_N23_S750	24769.276	6220323	8303968	29846	52	0	1	28	0	0	1137.040	7234.100	9598.200	13557.500	19665.000	33570.500	0.998	0.998	0.998	0.997	6191413	4488670	1701964	3186
RR075e_00943_W-R219-H12_P23_S752	10989.593	2946735	4243752	29852	50	0	1	21	0	0	1038.000	4621.200	5904.000	8122.000	10754.000	13134.000	0.998	0.998	0.998	0.997	2931698	1948608	982842	876
RR112e_00021_W-R221-F8_L16_S636	805.092	220890	2109496	29336	467	0	16	12	0	0	5.000	23.000	49.000	156.000	416.000	1069.500	0.982	0.932	0.932	0.827	219725	141820	77910	68
RR112e_00022_W-R221-G8_N16_S638	6288.613	1634453	5036528	29842	6	0	0	13	0	0	101.000	701.000	1384.000	3155.000	5813.000	8905.500	0.998	0.997	0.997	0.990	1625719	1125788	499402	934
RR112e_00023_W-R221-H8_P16_S640	2919.040	800997	3293354	29811	24	0	2	12	0	1	48.000	275.000	457.000	1010.000	2235.000	4104.000	0.997	0.995	0.995	0.980	796657	514080	282556	264
RR112e_00024_W-R221-A9_B18_S658	11007.319	2796244	5385496	29816	9	0	0	21	0	0	101.000	1461.100	2382.000	5878.500	9997.000	15293.000	0.997	0.996	0.996	0.990	2782830	1986860	797030	1862
RR112e_00025_W-R221-C9_F18_S662	10970.867	2839864	5755696	29818	50	0	0	21	0	0	51.060	1407.000	2559.000	5773.000	9840.000	15173.500	0.997	0.995	0.995	0.990	2825874	1962182	863418	1936
RR112e_00026_W-R221-D9_H18_S664	8430.055	2205602	4507250	29622	201	0	0	21	0	0	32.240	591.000	1216.200	3526.500	6893.000	11964.000	0.991	0.990	0.990	0.985	2194362	1506812	687306	1642
RR112e_00027_W-R221-E9_J18_S666	1836.076	481415	4686954	28841	977	0	3	14	0	0	0.000	19.000	52.000	236.000	862.000	2435.500	0.965	0.935	0.935	0.859	478897	328006	150496	404
RR112e_00028_W-R221-F9_L18_S668	6205.821	1584630	5695108	29612	222	0	0	15	0	0	30.000	438.000	1032.400	2690.500	5219.000	8882.000	0.990	0.990	0.990	0.982	1577141	1117158	459310	966
RR112e_00029_W-R221-H9_P18_S672	185.595	50917	1708356	20195	9455	0	4	16	0	1	0.000	0.000	0.000	0.000	75.000	225.000	0.675	0.596	0.596	0.444	50637	32604	17844	8
RR112e_00030_W-R221-A10_B20_S690	1430.097	380833	4426954	26453	3351	0	11	19	0	0	0.000	2.000	8.000	64.000	623.000	1913.000	0.885	0.819	0.819	0.701	378988	253486	125174	212
RR112e_00031_W-R221-B10_D20_S692	323.421	88137	1872694	21300	7705	0	3	13	0	0	0.000	0.000	0.000	2.000	139.000	387.000	0.712	0.677	0.677	0.556	87709	56722	30916	24
RR112e_00032_W-R221-C10_F20_S694	9772.472	2433158	8969546	29567	298	0	1	22	0	0	2.000	272.000	562.200	2609.000	6966.000	13850.000	0.989	0.985	0.985	0.967	2421831	1778166	642632	1890
RR112e_00033_W-R221-E10_J20_S698	16988.759	4497322	7193826	29850	50	0	1	23	0	0	118.060	1075.000	2612.000	6552.000	13838.000	25472.000	0.998	0.998	0.998	0.994	4474880	3018428	1455394	2732
RR112e_00034_W-R221-F10_L20_S700	1143.877	308745	4020852	24833	4822	0	9	19	0	2	0.000	0.000	0.000	52.500	308.000	1181.000	0.831	0.775	0.775	0.690	307087	201874	104904	134
RR112e_00035_W-R221-H10_P20_S704	0.186	47	6977134	39	21487	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	47	24	20	0
RR112e_00036_W-R221-A11_B22_S722	5530.483	1498558	3580078	29550	267	0	5	22	0	0	3.000	200.000	683.200	2095.000	4317.000	8119.500	0.989	0.989	0.989	0.976	1490898	972880	517648	876
RR112e_00037_W-R221-B11_D22_S724	19333.971	4788902	6037994	29735	158	0	1	27	0	0	172.040	5522.400	7923.000	12356.500	18404.000	25170.500	0.994	0.994	0.994	0.992	4765821	3531798	1233088	2966
RR112e_00038_W-R221-D11_H22_S728	3594.920	903737	6783032	28669	1152	0	4	26	0	0	0.000	13.000	34.000	212.000	1111.000	4593.000	0.959	0.906	0.906	0.808	899295	650126	248626	752
RR112e_00039_W-R221-E11_J22_S730	23078.521	5724311	7701490	29447	455	0	1	26	0	0	0.000	3676.000	7593.000	13904.000	22235.000	30878.000	0.985	0.984	0.984	0.983	5698325	4207456	1492310	3810
RR112e_00040_W-R221-G11_N22_S734	14950.932	3705306	6415250	29413	488	0	0	26	0	0	0.000	2108.000	4289.000	8386.000	14263.000	20672.000	0.984	0.983	0.983	0.977	3688530	2722696	967048	1554
RR112e_00041_W-R221-H11_P22_S736	769.084	203898	294898	29301	509	0	2	28	0	0	0.000	203.000	306.000	475.000	736.000	1004.000	0.980	0.976	0.976	0.975	202949	136350	66472	16
RR112e_00042_W-R221-B12_D24_S756	15464.711	3727733	5301262	29413	450	0	1	28	0	0	0.000	3358.100	5461.200	9901.500	15076.000	20247.000	0.984	0.983	0.983	0.983	3711718	2861884	851882	2852
RR112e_00043_W-R221-C12_F24_S758	22776.256	5713233	7534504	29447	455	0	1	29	0	0	0.000	7144.000	9558.400	14600.500	21275.000	29504.500	0.985	0.984	0.984	0.983	5686601	4132780	1554864	2894
RR112e_00044_W-R221-D12_H24_S760	10216.246	2426407	3256576	29432	468	0	2	29	0	0	0.000	972.000	2409.400	5496.000	9105.000	13936.000	0.984	0.981	0.981	0.977	2416817	1897428	519272	2508
RR112e_00045_W-R221-E12_J24_S762	18278.513	4707465	8069048	29445	458	0	0	29	0	0	0.000	1965.000	5680.000	10766.000	17111.000	24477.500	0.985	0.984	0.984	0.977	4684789	3274258	1411402	2126
RR112e_00046_W-R221-F12_L24_S764	14483.302	3465999	4621994	29437	465	0	1	29	0	0	0.000	3467.100	5694.200	8754.000	12590.000	18534.500	0.984	0.984	0.984	0.983	3450816	2688938	763308	2812
water_W-R218-A1_A01_S385	0.000	0	1752076	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R220-H12_O24_S767	0.000	0	1151918	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-A12_B24_S754	0.000	0	693128	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-A1_B02_S402	0.000	0	25646	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-B1_D02_S404	0.000	0	91778	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-B9_D18_S660	0.000	0	46272	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-C11_F22_S726	0.009	2	5089916	0	138	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	2	0	0
water_W-R221-C3_F06_S470	0.000	0	42556	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-C6_F12_S566	0.000	0	2309098	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-D10_H20_S696	0.010	2	2575748	0	209	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	2	0	0
water_W-R221-D5_H10_S536	0.002	1	1324302	0	73	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-D7_H14_S600	0.010	2	3114508	0	147	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2	2	0	0
water_W-R221-D8_H16_S632	0.000	0	23198	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-E4_J08_S506	0.000	0	164078	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-E5_J10_S538	0.000	0	4683522	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-E7_J14_S602	0.002	1	3030014	0	59	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-E8_J16_S634	0.000	0	2091444	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-F11_L22_S732	0.000	0	86882	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-F2_L04_S444	0.000	0	45608	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-G10_N20_S702	0.000	0	1586470	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-G12_N24_S766	0.000	0	4858942	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-G6_N12_S574	0.000	0	195716	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-G9_N18_S670	0.000	0	133232	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-H12_P24_S768	0.000	0	83752	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R221-H1_P02_S416	12.771	3592	690266	13581	16188	0	14	15	0	0	0.000	0.000	0.000	2.000	8.000	18.000	0.455	0.120	0.120	0.000	3574	2146	1336	0
water_W-R221-H3_P06_S480	0.019	8	687484	0	15254	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8	4	4	0
water_W-R221-H4_P08_S512	0.018	5	3788124	0	13082	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5	4	0	0
water_W-R221-H7_P14_S608	0.008	4	4164390	0	1411	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4	2	2	0
