sample_name	depth_avg	mapped_reads	total_reads	n_actg	n_missing	n_gap	n_ambiguous	ref_snps	ref_mnps	ref_indels	depth_q.01	depth_q.05	depth_q.1	depth_q.25	depth_q.5	depth_q.75	depth_frac_above_10x	depth_frac_above_25x	depth_frac_above_50x	depth_frac_above_100x	mapped_paired	paired_inward	paired_outward	paired_other_orientation
RR075e_01096_W-R268-F2_K04_S59	4307.038	962797	1124042	29826	28	0	0	22	0	3	667.020	1290.000	1710.000	2564.000	3856.000	5552.000	0.998	0.996	0.996	0.996	959793	837300	122090	408
RR075e_01097_W-R268-G2_M04_S61	2826.132	633720	1066992	29647	175	0	0	27	0	0	14.000	447.000	828.000	1414.000	2308.000	3717.500	0.991	0.987	0.987	0.980	631653	548676	82698	304
RR075e_01098_W-R268-H2_O04_S63	2407.939	535946	628920	29766	83	0	1	26	0	0	15.000	525.000	879.000	1379.000	2155.000	3143.500	0.995	0.984	0.984	0.978	534121	470520	63282	242
RR075e_01099_W-R268-A3_A06_S81	6692.659	1561583	2269814	29767	70	0	2	27	0	0	23.320	1899.000	2727.000	4248.000	6394.000	8705.000	0.996	0.990	0.990	0.988	1554936	1250888	302296	3022
RR075e_01100_W-R268-B3_C06_S83	0.000	0	605922	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR075e_01101_W-R268-D3_G06_S87	8949.594	2034051	3183164	29365	478	0	1	25	0	1	2.000	921.000	2084.200	3916.000	7180.000	12602.000	0.982	0.981	0.981	0.979	2027205	1718390	307782	2044
RR075e_01102_W-R268-E3_I06_S89	4488.987	1012527	1660952	29736	96	0	1	34	0	0	18.000	785.100	1510.000	2647.000	4046.000	5723.000	0.994	0.988	0.988	0.980	1009191	866090	142660	734
RR075e_01103_W-R268-F3_K06_S91	4386.661	980317	1262238	29717	133	0	1	28	0	0	25.000	1126.000	1694.000	2625.000	4001.000	5644.000	0.994	0.988	0.988	0.987	977009	854816	121800	514
RR075e_01104_W-R268-G3_M06_S93	2113.728	479761	1009158	29555	259	0	1	27	0	0	0.000	354.000	534.000	950.000	1843.000	2897.000	0.988	0.987	0.987	0.980	478129	406050	71742	260
RR075e_01105_W-R268-A4_A08_S113	2494.097	595047	965610	29571	247	0	1	28	0	0	0.000	422.000	650.000	1141.000	2036.000	3424.000	0.989	0.988	0.988	0.986	592666	452916	139200	738
RR075e_01106_W-R268-B4_C08_S115	4958.035	1158124	2044738	29637	184	0	3	27	0	0	10.000	642.000	1125.200	2119.000	4063.000	6944.500	0.991	0.988	0.988	0.985	1153670	913416	238868	2080
RR075e_01107_W-R268-C4_E08_S117	5820.630	1342947	2559996	29573	262	0	1	26	0	0	5.000	590.000	1110.400	2494.500	4695.000	7850.500	0.989	0.988	0.988	0.981	1337601	1097466	238054	3064
RR075e_01108_W-R268-D4_G08_S119	5136.555	1170251	3145524	29803	17	0	0	20	0	3	44.000	315.000	689.000	1483.500	3299.000	7523.000	0.997	0.995	0.995	0.980	1165816	986780	178090	1238
RR075e_01109_W-R268-F4_K08_S123	2758.120	617165	1052084	29687	136	0	1	30	0	0	16.000	436.100	764.000	1327.000	2200.000	3626.500	0.993	0.987	0.987	0.980	615086	534882	79852	316
RR075e_01110_W-R268-G4_M08_S125	3277.819	729320	826098	29811	41	0	2	29	0	0	58.000	1124.000	1458.000	2071.000	2950.000	4167.000	0.997	0.995	0.995	0.987	726896	641650	84504	734
RR075e_01111_W-R268-A5_A10_S145	20628.112	4739794	5277190	29859	8	0	2	28	0	1	506.040	6983.000	9117.000	13051.500	18380.000	28199.000	0.999	0.997	0.997	0.997	4722602	3907532	809852	9172
RR075e_01112_W-R268-B5_C10_S147	6761.623	1576114	2318796	29582	309	0	1	30	0	0	8.000	1561.000	2211.000	3575.000	5952.000	9082.000	0.989	0.989	0.989	0.988	1569513	1249074	318558	3056
RR075e_01113_W-R268-C5_E10_S149	26871.700	6130262	6985294	29854	19	0	1	27	0	0	79.000	9084.300	12155.000	17300.500	24298.000	35432.000	0.998	0.997	0.997	0.988	6107834	5135692	966504	9408
RR075e_01114_W-R268-D5_G10_S151	1617.988	380221	1593482	28973	819	0	26	19	0	0	0.000	49.000	120.000	406.000	1118.000	2385.000	0.970	0.962	0.962	0.910	379034	301756	77234	256
RR075e_01115_W-R268-F5_K10_S155	2845.608	638907	1093934	29633	221	0	0	29	0	1	22.000	665.000	1042.200	1673.500	2548.000	3723.500	0.991	0.988	0.988	0.985	636731	553078	83304	344
RR075e_01116_W-R268-G5_M10_S157	3188.022	714949	858778	29558	270	0	1	27	0	0	8.000	874.000	1352.200	2030.000	3019.000	4065.000	0.988	0.988	0.988	0.986	712522	619228	92902	268
RR075e_01117_W-R268-H5_O10_S159	0.000	0	915072	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR075e_01118_W-R268-A6_A12_S177	8794.473	2058349	2307872	29852	14	0	1	27	0	0	265.020	2276.000	3246.000	5358.000	7656.000	11399.000	0.998	0.998	0.998	0.997	2050818	1626890	423274	3856
RR075e_01119_W-R268-B6_C12_S179	3108.675	726456	1264524	29570	256	0	4	26	0	0	1.000	303.000	448.000	1005.000	2249.000	4553.500	0.989	0.988	0.988	0.980	723814	574358	148580	1108
RR075e_01120_W-R268-D6_G12_S183	11637.051	2657550	3429134	29849	9	0	4	29	0	0	130.000	1946.000	3133.000	5684.000	9699.000	16281.000	0.998	0.998	0.998	0.995	2648155	2226032	421008	2126
RR075e_01121_W-R268-E6_I12_S185	2040.724	538202	678696	29612	228	0	1	27	0	0	11.000	562.100	861.000	1274.000	1837.000	2666.000	0.990	0.987	0.987	0.987	532887	474684	57664	318
RR075e_01122_W-R268-F6_K12_S187	119.338	27533	67896	26964	2803	0	29	22	0	0	0.000	3.000	10.000	28.000	59.000	158.000	0.903	0.742	0.742	0.376	27438	22486	4762	4
RR075e_01123_W-R268-G6_M12_S189	1782.454	396428	683584	29301	512	0	3	28	0	0	0.000	179.100	495.000	922.500	1551.000	2315.000	0.980	0.977	0.977	0.968	395184	347030	47918	96
RR075e_01124_W-R268-H6_O12_S191	2544.755	569356	1127676	29642	173	0	1	28	0	0	12.000	414.100	793.000	1422.000	2191.000	3366.500	0.991	0.985	0.985	0.980	567544	492978	74430	298
RR075e_01125_W-R268-B7_C14_S211	24072.628	5505055	6420514	29823	30	0	4	28	0	0	229.040	6341.100	8481.200	13035.500	20100.000	34972.500	0.997	0.996	0.996	0.994	5484363	4542780	934880	12164
RR075e_01126_W-R268-C7_E14_S213	12109.950	2745883	3178150	29830	43	0	0	27	0	1	161.020	4793.400	6415.000	8907.500	11800.000	14881.500	0.998	0.995	0.995	0.992	2734818	2335856	397782	3408
RR075e_01127_W-R268-D7_G14_S215	10462.758	2375717	3249332	29689	167	0	1	30	0	0	39.000	2212.000	3630.200	6017.000	9226.000	13805.500	0.993	0.991	0.991	0.988	2367586	2011662	354664	2274
RR075e_01128_W-R268-E7_I14_S217	3918.585	885139	1399730	29687	173	0	2	30	0	0	29.040	881.000	1391.000	2249.500	3417.000	5231.000	0.993	0.990	0.990	0.983	882185	757490	124366	418
RR075e_01129_W-R268-G7_M14_S221	1818.004	406844	1016616	29397	418	0	1	30	0	0	4.000	80.000	223.000	752.000	1548.000	2603.500	0.983	0.971	0.971	0.943	405608	352532	52808	222
RR075e_01130_W-R268-H7_O14_S223	2522.448	564942	972040	29559	300	0	0	29	0	0	3.000	482.000	891.000	1521.000	2357.000	3350.000	0.988	0.980	0.980	0.980	562973	491398	71296	196
RR075e_01131_W-R268-A8_A16_S241	7215.016	1697133	1948964	29815	50	0	1	29	0	0	91.000	2476.000	3396.000	4804.000	6694.000	9665.000	0.997	0.994	0.994	0.989	1690370	1335054	353864	2304
RR075e_01132_W-R268-B8_C16_S243	28290.920	6451734	7010894	29847	31	0	2	30	0	0	542.000	8249.300	11163.400	15894.000	24146.000	40580.500	0.998	0.997	0.997	0.995	6428273	5365940	1054342	14418
RR075e_01133_W-R268-C8_E16_S245	22463.829	5109309	5613984	29840	27	0	0	18	0	2	2553.020	7754.200	10398.000	14847.000	20636.000	29349.000	0.998	0.997	0.997	0.997	5090408	4313658	772568	9198
RR075e_01134_W-R268-D8_G16_S247	6935.925	1724506	1955820	29847	23	0	0	27	0	0	79.000	2372.100	3315.200	4839.000	6694.000	8816.500	0.998	0.994	0.994	0.988	1716980	1447424	269034	698
RR075e_01135_W-R268-E8_I16_S249	5716.167	1295675	1696714	29684	144	0	1	30	0	0	15.000	1268.100	1957.000	3021.000	4679.000	7755.000	0.993	0.988	0.988	0.987	1291229	1099730	190950	576
RR075e_01136_W-R268-F8_K16_S251	3996.015	891448	1088690	29803	44	0	1	27	0	0	64.000	992.200	1350.000	2078.500	3266.000	5300.000	0.997	0.995	0.995	0.987	888523	778842	109226	366
RR075e_01137_W-R268-H8_O16_S255	1799.636	402513	876460	29544	268	0	1	29	0	0	0.000	250.000	489.000	902.000	1525.000	2481.000	0.988	0.982	0.982	0.976	401185	349538	51324	162
RR075e_01138_W-R268-A9_A18_S273	3417.351	818651	1267460	29571	247	0	3	27	0	0	2.000	687.000	1084.000	1885.000	3079.000	4496.000	0.989	0.989	0.989	0.982	815607	624120	190754	858
RR075e_01139_W-R268-B9_C18_S275	5708.759	1335004	1617476	29814	8	0	1	18	0	0	214.020	1747.100	2457.200	3995.000	5702.000	7303.000	0.997	0.997	0.997	0.996	1329799	1056886	271210	2720
RR075e_01140_W-R268-C9_E18_S277	2605.675	614466	840726	29647	169	0	11	28	0	0	14.000	223.000	355.000	908.500	1828.000	3277.500	0.992	0.988	0.988	0.983	612032	486580	125678	962
RR075e_01141_W-R268-E9_I18_S281	4280.394	965247	1160406	29461	381	0	1	28	0	0	7.000	506.100	1313.000	2325.000	3709.000	5801.000	0.985	0.980	0.980	0.979	961993	824278	137374	358
RR075e_01142_W-R268-F9_K18_S283	3308.118	737500	901794	29834	22	0	1	27	0	0	75.000	1028.000	1371.000	2051.000	2989.000	4243.000	0.998	0.994	0.994	0.987	734874	649948	84520	230
RR075e_01143_W-R268-G9_M18_S285	116.356	26685	615596	24530	5233	0	49	24	0	0	0.000	0.000	2.000	17.000	64.000	164.000	0.822	0.661	0.661	0.371	26594	22106	4298	4
RR075e_01144_W-R268-H9_O18_S287	978.664	221230	976428	29217	591	0	5	29	0	0	0.000	63.000	117.000	312.000	694.000	1346.000	0.977	0.971	0.971	0.916	220502	188824	31490	26
RR075e_01145_W-R268-A10_A20_S305	452.199	108350	177460	29631	167	0	15	29	0	0	14.000	52.100	84.000	191.000	373.000	612.000	0.992	0.979	0.979	0.879	107994	82564	25218	46
RR075e_01146_W-R268-C10_E20_S309	16217.816	3707861	4683326	29822	35	0	3	28	0	0	71.000	3738.200	6161.400	9515.500	14133.000	21052.500	0.997	0.994	0.994	0.989	3694936	3089310	603410	4380
RR075e_01147_W-R268-D10_G20_S311	1737.063	400802	739180	29414	400	0	2	27	0	1	0.000	183.000	340.000	661.500	1373.000	2394.000	0.984	0.980	0.980	0.973	399452	328110	70970	224
RR075e_01148_W-R268-E10_I20_S313	0.000	0	1338820	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
RR075e_01149_W-R268-F10_K20_S315	2021.556	451406	891854	29717	96	0	2	23	0	0	14.000	275.000	492.000	895.000	1569.000	2614.000	0.994	0.989	0.989	0.982	449724	394184	55216	242
RR075e_01150_W-R268-H10_O20_S319	1315.261	295268	1031000	29312	515	0	1	28	0	0	0.000	104.100	231.000	545.000	1079.000	1761.000	0.980	0.978	0.978	0.951	294354	254706	39460	94
RR075e_01151_W-R268-A11_A22_S337	5556.638	1290383	1630622	29729	129	0	4	27	0	0	48.000	1795.000	2536.200	3795.500	5366.000	7160.500	0.994	0.992	0.992	0.984	1286064	1045498	239806	1228
RR075e_01152_W-R268-B11_C22_S339	637.997	147953	706768	24625	5126	0	13	26	0	2	0.000	0.000	0.000	72.000	340.000	870.000	0.824	0.800	0.800	0.724	147384	120254	26778	312
RR075e_01153_W-R268-C11_E22_S341	3312.851	771789	1629338	29553	265	0	14	19	0	0	0.000	345.100	498.000	1031.000	2247.000	4425.000	0.989	0.988	0.988	0.982	769121	623052	145704	614
RR112e_00047_W-R268-F11_K22_S347	3197.463	717734	1036982	29547	264	0	5	30	0	1	0.000	378.100	824.000	1614.000	2715.000	4133.500	0.988	0.984	0.984	0.979	715406	620428	94722	252
RR112e_00048_W-R268-G11_M22_S349	2833.590	630700	740766	29696	170	0	0	29	0	0	24.000	639.000	998.000	1580.000	2484.000	3755.500	0.993	0.988	0.988	0.983	628547	556156	72134	190
RR112e_00049_W-R268-H11_O22_S351	1211.182	271584	666112	29777	23	0	2	16	0	1	73.000	168.000	254.000	497.000	962.000	1644.000	0.996	0.995	0.995	0.978	270651	236534	34246	54
RR112e_00050_W-R268-A12_A24_S369	5497.208	1240340	1956094	29826	14	0	1	16	0	2	413.000	1074.000	1521.000	2632.000	4653.000	7290.500	0.998	0.997	0.997	0.996	1235451	1066274	170988	4892
RR112e_00051_W-R268-C12_E24_S373	4752.691	1064817	1762134	29815	3	0	0	13	0	1	246.000	1045.100	1598.200	2662.500	4332.000	6289.000	0.997	0.997	0.997	0.996	1061052	914942	145528	2124
RR112e_00052_W-R268-D12_G24_S375	6955.708	1553811	2781276	29731	128	0	2	27	0	0	174.000	1420.000	2058.000	3266.000	5570.000	9875.000	0.994	0.994	0.994	0.992	1547953	1365042	182096	1266
RR112e_00053_W-R268-E12_I24_S377	6040.103	1345497	2564126	29752	80	0	1	24	0	0	72.000	918.000	1605.000	2785.000	4801.000	8540.000	0.995	0.993	0.993	0.987	1340932	1186904	153604	504
RR112e_00054_W-R268-F12_K24_S379	197.451	45157	475714	26804	3004	0	8	24	0	0	0.000	3.000	9.000	40.000	128.000	242.000	0.898	0.784	0.784	0.569	45012	37244	7574	6
water_W-R266-B3_C05_S67	0.000	0	556	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R267-C7_F13_S198	0.000	0	252	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R267-D3_H05_S72	0.000	0	904	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R267-F9_L17_S268	0.000	0	722	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-A1_A02_S17	0.000	0	1332	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-A7_A14_S209	0.000	0	416	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-B10_C20_S307	0.000	0	420	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-B12_C24_S371	0.000	0	50	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-B1_C02_S19	0.000	0	116	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-C3_E06_S85	2.787	703	3778	2388	27396	0	5	4	0	0	0.000	0.000	0.000	0.000	2.000	4.000	0.080	0.000	0.000	0.000	698	462	190	0
water_W-R268-C6_E12_S181	0.000	0	1004	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-D11_G22_S343	0.000	0	1122	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-D9_G18_S279	0.000	0	132	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-E11_I22_S345	0.000	0	28078	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-E2_I04_S57	0.000	0	8456	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-E4_I08_S121	0.000	0	6332	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-E5_I10_S153	0.000	0	4392	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-F7_K14_S219	0.000	0	1976	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-G10_M20_S317	0.000	0	1574	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-G12_M24_S381	0.000	0	4754	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-G1_M02_S29	0.000	0	3670	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-G8_M16_S253	0.000	0	1012	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-H12_O24_S383	0.000	0	2366	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-H3_O06_S95	0.000	0	160526	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R268-H4_O08_S127	0.000	0	8434	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-A12_B24_S370	0.000	0	160	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-A1_B02_S18	0.000	0	394	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-A2_B04_S50	0.000	0	536	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-A5_B10_S146	0.000	0	648	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-A8_B16_S242	0.000	0	2084	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-B10_D20_S308	0.000	0	570	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-B1_D02_S20	0.000	0	564	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-B7_D14_S212	0.000	0	540	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-B9_D18_S276	0.000	0	348	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-C11_F22_S342	0.000	0	338	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-C3_F06_S86	0.000	0	466	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-C4_F08_S118	0.000	0	1134	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-C6_F12_S182	0.000	0	5074	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-D12_H24_S376	0.000	0	370	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-D2_H04_S56	0.000	0	414	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-D5_H10_S152	0.000	0	390	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-D8_H16_S248	0.000	0	3190	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-E10_J20_S314	0.000	0	854	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-E12_J24_S378	0.000	0	532	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-E1_J02_S26	0.000	0	3316	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-E9_J18_S282	0.000	0	612	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-F11_L22_S348	0.000	0	720	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-F12_L24_S380	0.000	0	300	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-F4_L08_S124	0.000	0	78240	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-F7_L14_S220	0.000	0	10406	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-G12_N24_S382	0.000	0	2700	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-G3_N06_S94	0.000	0	3476	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-G6_N12_S190	0.000	0	2766	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-G8_N16_S254	0.000	0	7468	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-G9_N18_S286	0.000	0	9884	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-H10_P20_S320	0.000	0	2324	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-H12_P24_S384	0.000	0	3048	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-H2_P04_S64	0.000	0	7852	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
water_W-R269-H5_P10_S160	0.000	0	5734	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0
